"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"DIY","FIX","161269","Wilko Hasp and Staple Wire Black 100mm","Wilko","100mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","161734","Wilko Cabin Hook Black 100mm","Wilko","100mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","190336","Wilko Hook and Loop Stick on Tape 1m x 20mm Black","Wilko","1m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","190337","Wilko Hook and Loop Fastening Tape 1m x 20mm White","Wilko","1m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","190341","Wilko Hook and Loop Discs Black 20mm 50pk","Wilko",NA,"Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","190342","Wilko Hook and Loop Discs White 20mm 50pk","Wilko",NA,"White","50",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","190411","Wilko Rubber Buffers White 4pk","Wilko","0.75in",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","190432","Wilko Fixit Block White 24pk","Wilko",NA,NA,"24pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","190433","Wilko Shelf Support White 20pk","Wilko",NA,NA,"20pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","190456","Wilko Gate Latch Ring Japanned","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","191891","Wilko Fixing Blocks Brown 24pk","Wilko",NA,NA,"24pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","191892","Wilko Plate Stand Clear 6in","Wilko","Small",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","191893","Wilko Plate Stand Clear 8in","Wilko","Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","191894","Wilko Plate Stand Clear 9in","Wilko","Large",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","191895","Wilko Wire Plate Hanger 3in","Wilko","3in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","191896","Wilko Wire Plate Hanger 7in","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","191897","Wilko Pad Bolt 100mm","Wilko","100mm (4in)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","261085","Wilko Cleat Hook Chrome 75mm","Wilko","75mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","261106","Wilko S Hook Chrome Effect Large 80mm","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","270683","Wilko Cuphook Brass Effect 50mm 6pk","Wilko","50mm",NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","270684","Wilko Cuphook White 32mm 6pk","Wilko","32mm",NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","270685"," Wilko Picture Pins with Knurled Heads 8pk","Wilko",NA,NA,"8pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","270691","Wilko Hook Picture Single Small 8pk","Wilko","Small",NA,"8pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","270692","Wilko Hook Picture Double Large 4pk","Wilko","Double",NA,"4pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","270693","Wilko Hook Picture Single Medium 6pk","Wilko","Medium",NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","270694","Wilko Cuphook Brass Effect 25mm 8pk","Wilko","25mm",NA,"8pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","279894","Wilko Heavy Duty Picture Hook Brass Effect 2pk","Wilko",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","279899","Wilko Wardrobe Rail Chrome Finish 4ft x 19mm","Wilko","4ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","292284","Wilko Pine Coat Rack 4 Hooks Brass Effect","Wilko","4Hook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","292286","Wilko Pine Coat Rack 4 Hooks Chrome Effect","Wilko","4Hook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","343236","Cable Tie Mixed Tub 200pk","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.716666666666667
"DIY","FIX","343556","Wilko Victorian Pull Handle 150mm Brass Effect","Wilko","6in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","344016","Wilko Hat and Coat Hook Black","Wilko",NA,"Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344017","Wilko Single Robe Hook Black","Wilko",NA,"Black","2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344043","Wilko Pad Bolt Bright Zinc Plated 100mm","Wilko","4in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344047","Wilko Picture Hooks Bronze Finish Small","Wilko","Small",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344048","Wilko Picture Hooks Bronze Finish Medium","Wilko","Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","344075","Wilko Double Picture Hooks Bronze Finish","Wilko","Double",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","344076","Wilko Cup Hook Medium Chrome Plated 6pk","Wilko","Medium",NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344077","Wilko Cup Hook Large Chrome Plated 6pk","Wilko","Large",NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344078","Wilko Cup Hook Extra Large Chrome Plated 6pk","Wilko","Ex Large",NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344079","Wilko Moulding Hook Chrome Finish 2pk","Wilko",NA,"Metal","2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344080","Wilko Butt Hinge Black 100mm","Wilko","100mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344081","Wilko Butt Hinge Black 75mm","Wilko","75mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344082","Wilko Tower Bolt Bright Zinc Plated 150mm","Wilko","150mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344083","Wilko Tower Bolt Bright Zinc Plated 100mm","Wilko","100mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344084","Wilko Tower Bolt Bright Zinc Plated 75mm","Wilko","75mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344177","Wilko D Shaped Handle Zinc Plated 150mm","Wilko","150mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344208","Wilko Ring Gate Latch Bright Zinc Plated","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344209","Wilko Auto Gate Latch Bright Zinc Plated 50mm","Wilko","50mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344210","Wilko Cabinet Hook Bright Zinc Plated 100mm","Wilko","100mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","344211","Wilko Safety Hasp and Staple Bright Zinc Plated 3in","Wilko","3in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344246","Wilko Safety Hasp and Staple Bright Zinc Plated 4in","Wilko","4in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344248","Wilko Hinge Bright Zinc Plated 16in","Wilko","16in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344249","Wilko Tee Hinge Bright Zinc Plated 12in","Wilko","12in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344250","Wilko Tee Hinge Bright Zinc Plated 10in","Wilko","10in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344251","Wilko Tee Hinge Bright Zinc Plated 8in","Wilko","8in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344252","Wilko Tee Hinge Bright Zinc Plated 6in","Wilko","6in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344260","Wilko Pad Bolt Bright Zinc Plated 6in","Wilko","6in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344559","Removable Strips Foot Shape 6pk","Wilko",NA,NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"DIY","FIX","344561","Wilko Removable Strips  Small 12pk","Wilko","Small",NA,"12pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344566","Wilko Removable Strips  Large 6pk","Wilko","Large",NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344685","Wilko Chain Key Holder Small","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344687","Wilko Badge Holder With Lever Snap Hook Chrome","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344697","Wilko Bumper Stop Clear Large 6pk","Wilko","Large",NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344699","Wilko Hook and Loop With Slot 6pk","Wilko",NA,NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","344700","Wilko Furniture Glider Round 50mm 4pk","Wilko","50mm",NA,"4pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344702","Wilko Square Glider Hooks 30mm 8pk","Wilko","30mm",NA,"8pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344712","Wilko Self Adhesive Hooks Large 2pk","Wilko","Large",NA,"2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344713","Wilko Calender Hooks 20pk","Wilko",NA,NA,"20pk",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","344714","Wilko Suction Hooks 30mm 20pk","Wilko","30mm",NA,"20pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344715","Wilko Hook Oval 10pk Large","Wilko","Large",NA,"10pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344737","Wilko Castor Cup Clear Small","Wilko","Small",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344739","Wilko Castor J Plate 50mm","Wilko","50mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344740","Wilko Castor Cup Clear Large","Wilko","Large",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344741","Wilko Castor Plate With Brake 50mm","Wilko","50mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344743","Wilko Foam Floor  Protector Multi 24pk","Wilko","Multi",NA,"24pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344746","Wilko Felt Floor Protector 18pk 25mm","Wilko","25mm",NA,"18pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344749","Wilko Flat Square Floor Protector 12.8 x 60.7mm","Wilko","12.8x60.7mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344750","Wilko Bumper Stop Clear Small 40pk","Wilko","Small",NA,"40pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344751","Wilko Bumper Stop Clear Medium 12pk","Wilko","Medium",NA,"12pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344752","Wilko Foam Square Floor Protector 12pk 38mm","Wilko","38mm",NA,"12pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344753","Wilko Foam Round Flr Protector 18pk 30mm","Wilko","30mm",NA,"18pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344755","Wilko Square Hook Large 50mm 6pk","Wilko","Large 50mm",NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344761","Wilko Pine Back Plate with Chrome Key Hook","Wilko",NA,"Wood","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344762","Wilko Oak Back Plate with 4 Satin Finish Hooks","Wilko",NA,"Wood","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344770","Wilko Over Cupboard Door Towel Rail","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","344772","Wilko Self Adhesive Tea Towel Hook","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","344774","Wilko Over Cupboard Towel Hook X Design","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","344775","Wilko Removable Adhesive Hooks Clear 4pk","Wilko",NA,"Clear","4pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344776","Wilko Removable Adhesive Hooks Oval 3pk","Wilko","Large",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","344777","Wilko Removable  Adhesive Hook Small Square 5pk","Wilko","Small",NA,"5pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344778","Wilko Permanent Adhesive Hook Dimond Shape 5pk","Wilko",NA,"Metal","5pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344779","Wilko Removable Hooks 5pk","Wilko","Large","Metal","5pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","344780","Wilko Permanent Adhesive White Oval Hook 3pk","Wilko",NA,"White","3pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344781","Wilko Permanent Adhesive Hooks Oval Metal Effect 6","Wilko","Small","Metal","6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","344783","Wilko Self Adhesive Hooks Round 2pk","Wilko",NA,NA,"2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","FIX","344784","Wilko Self Adhesive Hooks Square 6pk","Wilko","Small","Metal","6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","344788","Wilko Removable Adhesive Hook Diamond Shape White5pk","Wilko",NA,"White","5pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344789","Wilko Self Adhesive Hooks Square Metal Effect 2pk","Wilko","Large","Metal","2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","344790","Wilko Removable Adhesive Oval Hook White 2pk","Wilko","Large","White","2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","344791"," Wilko Self Adhesive Hooks Small White 6pk","Wilko","Small","White","6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","344792","Wilko Suction Hooks Medium White 2pk","Wilko","Medium","White","2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","344822","Wilko Clear Suction Hook Chrome Hook 4pk","Wilko",NA,"Metal","4pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344933","Wilko Tool Clip  28/29mm","Wilko","28/29mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344934","Wilko Tool Clip 25mm","Wilko","25mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344936","Wilko Hose Clips Zinc Plated 25mm-51mm","Wilko","25-51mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344937","Wilko Hose Clips Zinc Plated 16mm-32mm","Wilko","16-32mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344938","Wilko Hose Clips Zinc Plated 12mm-20mm","Wilko","12-20mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344939","Wilko Plastic Key Tag","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344940","Wilko Castor Cups Brown Large","Wilko","Large",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344941","Wilko Single Wheel Castor Standard 32mm","Wilko","32mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344942","Wilko Twin Wheel Castor Plate Fix 40mm","Wilko","40mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344943","Wilko Single Wheel Castor Socket Fix 40mm","Wilko","40mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","344944","Wilko Single Wheel Castor Plate Fix 40mm","Wilko","40mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344945","Wilko Twin Wheel Castor Socket Fix 40mm","Wilko","40mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","344946","Wilko Robe Hook Brass","Wilko",NA,"Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344947","Wilko Robe Hook Chrome Plated","Wilko",NA,"Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","344949","Wilko Spiked Castor Clear 40mm","Wilko","40mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345047","Wilko Turn Button Black 2in","Wilko","2in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345048","Wilko Dresser Hooks Chrome 6pk 25mm","Wilko","25mm","Metal","6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","345061","Wilko T Hinge Japanned  Black 410mm","Wilko","410mm 16in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345062","Wilko T Hinge Japanned Black 150mm","Wilko","150mm 6in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","345063","Wilko Shelf Supports Nickel Finish 10pk","Wilko",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345065","Wilko Key Tag Covers 5pk","Wilko",NA,NA,"5pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345066","Wilko Metalic Adhesive Hooks Oval 2pk","Wilko",NA,"Metal","2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","345073","Wilko Robe Hook White","Wilko",NA,"White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","345074","Wilko T Hinge Japanned Black 305mm","Wilko","305mm 12in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345075","Wilko T Hinge Japanned Black 203mm","Wilko","203mm 8in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345076","Wilko T Hinge  Japanned  Black 254mm","Wilko","254mm 10in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","345078","Wilko Mending Plate Zinc Plated 75mm","Wilko","75mm 3in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","345090","Wilko Robe Hook Double  White","Wilko",NA,"White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","345111","Wilko Stretcher Brackets Zinc Plated","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345235","Wilko Coat Hook Chrome","Wilko",NA,"Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","345236","Wilko Mending Plate Zinc Plated 100mm","Wilko","100mm 4in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","345237","Wilko T Plate Zinc Plated 75mm","Wilko","75mm 3 inch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345238","Wilko Corner Plate Zinc Plated 75mm","Wilko","75mm 3in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","345239","Wilko Corner Plate Zinc Plated 50mm","Wilko","50mm 2in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","345240","Wilko Corner Plate Zinc Plated Flanged","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345241","Wilko Corner Brace Zinc Plated 75mm","Wilko","75mm 3in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345242","Wilko Corner Brace Zinc Plated 50mm","Wilko","50mm 2in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345243","Wilko Corner Brace Zinc Plated 38mm","Wilko","38mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345244","Wilko Rigid Joints White 24pk","Wilko",NA,NA,"24pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345245","Wilko Castor Cup Brown Small","Wilko","Small",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345540","Wilko Tool Clips 19mm","Wilko","19mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","345546","Corner Brace Zinc Plated 25mm","Wilko","25mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.88
"DIY","FIX","345576","Funky Key Covers 5pk","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"DIY","FIX","345579","Oval Wardrobe Rail Set","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"DIY","FIX","4354746","Wilko Mirror Corners Chrome Effect 4pk","Wilko",NA,NA,"4pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","4381843","Wilko Wardrobe Rail Fitting  4ft x 19mm White","Wilko","4ft",NA,"1pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","4382054","Wilko Rail Socket 19mm 2pk","Wilko","0.75in",NA,"2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","4420042","Wilko Cup Hook Brass Effect 38mm 6pk","Wilko","1.5in",NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","4421841","Wilko Dresser Hooks Brass Effect 25mm 6pk","Wilko","1in",NA,"5pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","4422545","Wilko Moulding Hooks Copper Effect 2pk","Wilko",NA,NA,"2pk","Steel",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","4423640","Wilko Eye Screw and Rings Medium 4pk","Wilko","Medium",NA,"4pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","4426342","Wilko Picture Wire Brass 3.5m","Wilko","3.5m",NA,"1pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","4459241","Wilko Glass Plate Plain 38mm 2pk","Wilko","38mm",NA,"2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","4459741","Wilko Glass Plate Slotted Brass Effect 38mm 2pk","Wilko","38mm",NA,"2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","4485640","Wilko Suffolk Latch Japanned Black","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","4499040","Wilko Gate Hook and Eye 50mm","Wilko","45 50mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","4499240","Wilko Gate Hook and Eye 70mm","Wilko","70mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","456381","Wilko Hat and Coat Hook Chrome Effect","Wilko",NA,"Metal","1","Steel",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456382","Wilko Hat and Coat Hook Brass Effect","Wilko",NA,"Metal","1","Steel",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456383","Wilko Wide Hat and Coat Hook Chrome Effect","Wilko",NA,"Metal","1","Steel",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456384","Wilko Wide Hat and Coat Hook Brass Effect","Wilko",NA,"Metal","1","Steel",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456385","Wilko Drop Hook Coat Rack Chrome Effect","Wilko",NA,"Metal","1","Plastic/Steel",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456386","Wilko Twin Hook Rail Chrome Effect","Wilko",NA,"Metal","1","Plastic/Steel",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456387","Wilko J Hook 4 Hook Rail Chrome Effect","Wilko",NA,"Metal","1","Plastic/Steel",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456388","Wilko Curve 4 Hook Rail Chrome Effect","Wilko",NA,"Metal","1","Plastic/Steel",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456390","Wilko Reusable Hook Square Chrome Effect","Wilko",NA,"Metal","1","Plastic",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456391","Wilko Reusable Hook Rectangle Chrome Effect","Wilko",NA,"Metal","1","Plastic",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456398","Wilko Over The Door 8 Hook Hanger Steel","Wilko",NA,"Metal","1","Plastic/Steel",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456399","Wilko 4 Hook Hanger Multi-Coloured","Wilko",NA,"Multi","1","Plastic",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456406","Wilko Hardwall Hooks 30mm 6pk","Wilko","30mm","Cream","6","Plastic",NA,NA,NA,NA,NA,NA,NA,1
"DIY","FIX","456407","Wilko Hardwall Hooks 40mm 4pk","Wilko","40mm","Cream","4","Plastic",NA,NA,NA,NA,NA,NA,NA,1
"DIY","FIX","457008","Wilko 4 Large Coat Hooks Aluminium","Wilko",NA,"Metal","1","Aluminium",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
