"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"SBK","DES","434050","Wilko Metal Noticeboard","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","434051","Wilko Large Binder Clips","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","434052","Wilko Lanyard 2pk","Wilko",NA,"Multi","2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","434053","Wilko Plastic Badges","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","434054","Wilko A4 Chalkboard","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","434056","Wilko Natural Colour Rubberbands","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","434057","Wilko Transparent Sticky Notes","Wilko",NA,"Multi","3",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","434408","Wilko White Message Board 30cm x 60cm","Wilko","30cm x 60cm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","DES","434410","Wilko Calendar Message Board & Planner","Wilko","30cm x 60cm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","DES","260311","Wilko Wooden Pencils 10pk","Wilko Functional",NA,NA,"10pk",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"SBK","DES","260399","Wilko Bingo Marker Red","Wilko Functional",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"SBK","DES","260402","Wilko Bingo Marker Black","Wilko Functional",NA,"Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.88
"SBK","DES","260671","Wilko Functional Drawing Pins Silver Effect 300pk","Wilko Functional",NA,"Silver","300pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","260723","Wilko Ball Point Pen Assorted Colours 10pk","Wilko Functional",NA,NA,"10pk",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"SBK","DES","303156","Zebra Z-Grip Classic Ballpoint Pen Medium Black 5pk","Zebra","Medium","Black","5pk",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","DES","318038","Zebra Z-Grip Mini Retractable Ball Point PensMedium Black 6pk","Zebra",NA,"Black","6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","349352","Zebra Pens Z Grip Assorted 5pk","Zebra",NA,NA,"5pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"SBK","DES","417036","Z-Grip Black 10pk","Zebra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74
"SBK","DES","417040","Zebra Sarasa Metallic Gel Pen Assorted Colours2pk","Zebra","2395",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","417042","Zebra Selection Pack 6pk","Zebra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"SBK","DES","432272","Zebra Funly Ballpoint Pens 4pk","Zebra",NA,"Multi","3",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","432282","Zebra Z-Grip Ballpoint Pen Assorted Colours 3pk","Zebra",NA,"Black","3",NA,NA,NA,NA,NA,NA,NA,NA,0.88
"SBK","DES","432293","Zebra Z-Grip Flight Pen Black","Zebra",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"SBK","DES","432296","Z-Grip Smooth Black","Zebra",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"SBK","DES","432298","Zebra Z-Grip Smooth Pen Green","Zebra",NA,"Green","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","432302","Zebra Z-Grip Zebra Print Pen Black","Zebra",NA,"Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","DES","432305","Zebra Z-Grip Funky Brights","Zebra",NA,"Pink","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","GIF","451221","Disney Princess 2 Sheet 2 Tag","Disney","Sheet 50 x 70cm Tag 10 x 6.5cm","Multi","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","410972","Disney Frozen Roll Wrap 4m","Disney Frozen","4m x 69cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","453513","Emoji Wrap 2 Sheet 2 Tag","Emoji",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","410970","Marvel Roll Wrap 2m","Marvel","2m x 69cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","410971","Marvel Gift Wrap 2 Sheet 2 Tag","Marvel","Sheet 50 x 70cm Tag 7.3 x 7.3cm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","410964","Despicable Me Roll Wrap","Minions",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.783333333333333
"SBK","GIF","449644","My Little Pony Roll Wrap 2m","My Little Pony","200 x 70cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449646","My Little Pony Gift Bag Large","My Little Pony","26 x 33cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449645","Paw Patrol Gift Bag Large","Paw Patrol","26 x 33cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449647","Shopkins Wrap 2 Sheet 2 Tag","Shopkins","70 x 50cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","209659","Wilko Tissue Paper 10 Sheets 50 x 66cm","Wilko","50x66cm","White","10s",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","209778","Wilko Gift Bag Foil/ Holographic Large","Wilko","Large","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","209863","Wilko Gift Bag Foil Holographic Medium","Wilko","Medium","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","337945","Wilko Butterfly Gift Bag Medium","Wilko","Medium",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","337952","Wilko Blue Spots Gift Bag Medium","Wilko","Medium","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","337958","Wilko Birthday Gift Bag Large","Wilko","26.5 x 13.5 x 32.7cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","337999","Wilko Tissue Paper Red 6s","Wilko",NA,"Red","6s",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","338000","Wilko Tissue Paper Silver 6s","Wilko",NA,"Silver","6s",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","338002","Wilko Cello Flat Wrap 2m x 70cm","Wilko","2mx70cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","338698","Wilko Butterfly 2 Sheets 2 Tags","Wilko","Sheet 50 x 70cm Tag 8.5 x 10.7cm","Pink","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","338731","Wilko Blue Happy Birthday Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 5.8 x 5.8cm","Blue","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","338749","Wilko Polka Dot Blue Roll Wrap 2m","Wilko","2m","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","338754","Wilko Party Birthday Roll Wrap 2m","Wilko","2m","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","348765","Giftwrap Hip Hip Hooray 2 Sheets 2 Tags","Wilko","Sheet 50 x 70cm Tag 6 x 7.7cm","Brown","2",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"SBK","GIF","349994","Wilko Bang Gift Bag Medium","Wilko","21.5 x 10.0 x 24.5cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","350370","Wilko Butterfly Roll Wrap 2m","Wilko","2m","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","350377","Wilko Loved Up/Hitched Roll Wrap 2m","Wilko","2m","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","350618","Wilko Bang Giftwrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 7.0 x 9.5cm","Multi","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","410603","Wilko Happy Birthday Roll Wrap 2m","Wilko",NA,"Green","2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","410604","Wilko Glitter Roll Wrap Pink 1.5m","Wilko",NA,"Pink","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","410605","Wilko Bright Stripe Roll Wrap 2m","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","410606","Wilko Cupcake Rollwrap 2m","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","410609","Wilko Pirates Roll Wrap 2m","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","410616","Wilko Cupcake Shaped Gift Bag Large","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"SBK","GIF","410984","Wilko Selfie Polka Dot Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 7.0 x 7.0cm","Multi","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","410987","Wilko Pink Happy Birthday Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 5.8 x 5.8cm","Pink","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","420206","Wilko Flat Wrap Lovely Day 2 Sheets 2 Tags","Wilko","50 X 70cm","Multi","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","420209","Wilko Gift Bag Pink Candles Kraft Medium","Wilko","21.5 x 10.0 x 25.4cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","420313","Wilko Tissue Pack Pink and Polka Dot","Wilko","50x66cm","Multi","5",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","420314","Wilko Tissue Pack Blue and Polka Dot","Wilko","50x66cm","Blue","5pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","420315","Wilko Flat Owl Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 7.2 x 6.4cm","Multi","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","420318","Wilko Special Wishes Gift Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 7.4 x 7.0cm","Multi","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","420319","Wilko Owl Gift Bag Medium","Wilko","21.5 x 10.0 x 25.4cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","430021","Wilko Reminisce Stripe Roll Wrap 2m","Wilko","2m x 69cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430022","Wilko Craft Stars Roll Wrap 2m","Wilko","2m x 69cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430023","Wilko Techno Happy Birthday Roll Wrap 2m","Wilko","2m x 69cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430024","Wilko Reminisce Holographic Spot Roll Wrap 2m","Wilko","2m x 69cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430115","Wilko Birthday Parcels Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 7.0 x 7.0cm","Multi","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","430116","Wilko New Baby 2 Sheets 2 Tag","Wilko","Sheet 50 x 70cm Tag 9.0 x 8.0cm","Multi","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","430120","Wilko Pink Watercoloured Spot Medium Bag","Wilko","21.5 x 25.3cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","430122","Wilko Butterfly Small Gift Bag","Wilko","15 x 13 x 9cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","GIF","430123","Wilko New Baby Gift Bag Large","Wilko","32.0 x 16.0 x 32.0cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","GIF","430125","Wilko Photographic Cat Gift Bag Medium","Wilko","21.5 x 10.0 x 25.4cm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","GIF","430303","Wilko Floral Just For You 2 Sheets 2 Tag","Wilko","Sheet size 50cm x 70cm, Tag size 6cm c 7.7cm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430304","Wilko Sarfari Animals 2 Sheets 2 Tag","Wilko","Sheet size 50cm x 70cm, Tag size 6cm c 7.7cm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430305","Wilko Wedding 2 Sheets 2 Tag","Wilko","Sheet size 50cm x 70cm, Tag size 6cm c 7.7cm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430306","Wilko Balloons 2 Sheets 2 Tag","Wilko","Sheet size 50cm x 70cm, Tag size 6cm c 7.7cm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430307","Wilko Blue/Silver PolkaDot 2 Sheets 2 Tag","Wilko","Sheet size 50cm x 70cm, Tag size 6cm c 7.7cm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430308","Wilko Blue Geographic 2 Sheets 2 Tag","Wilko","Sheet 50 x 70cm Tag 9 x 5cm","Blue","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","430309","Wilko Pink Cupcakes 2 Sheets 2 Tag","Wilko","Sheet size 50cm x 70cm, Tag size 6cm c 7.7cm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430311","Wilko Medium Gift Bag Pink and Blue","Wilko","25.4cm x 21.5cm x 10cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","GIF","430312","Wilko Medium Gift Bag White and Silver","Wilko","25.4cm x 21.5cm x 10cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","GIF","430313","Wilko Dotted Gift Bag Medium","Wilko","25.4cm x 21.5cm x 10cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","GIF","430314","Wilko Spot Gift Bag Small Blue","Wilko","14.8cm x 12.7cm x 90cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","GIF","430315","Wilko Foil Spot Bottle Bag Assorted","Wilko","35.4cm x 12.5cm x 90cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","GIF","430316","Wilko Photographic Rose Gift Bag Large","Wilko","26.5cm x 33cm x 135cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","GIF","430317","Wilko Floral With Love Gift Bag Medium","Wilko","25.4cm x 21.5cm x 10cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","GIF","430318","Wilko Polka Dot Roll Wrap Purple","Wilko","2M x 70cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430319","Wilko Roll Wrap 2m Blue","Wilko","2M x 70cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430321","Wilko Spot Roll Wrap Multicolour","Wilko","2M x 70cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430322","Wilko Ribbon and Bow Pack Silver Foil","Wilko","Bow 8cm Diametre & Cop 8m x 5mm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430323","Wilko Ribbon and Bow Pack Pink Foil","Wilko","Bow 8cm Diametre & Cop 8m x 5mm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430324","Wilko Ribbon and Bow Pack Red Foil","Wilko","Bow 8cm Diametre & Cop 8m x 5mm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430325","Wilko Ribbon and Bow Pack Blue Foil","Wilko","Bow 8cm Diametre & Cop 8m x 5mm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430326","Wilko Kraft and White Tags 2pk","Wilko","10cm x 6cm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430327","Wilko Foil Tags Pink and Silver 2pk","Wilko","10cm x 6cm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430328","Wilko Foil Tags Blue and Silver 2pk","Wilko","10cm x 6cm",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430329","Wilko Foil Bow Blue Large","Wilko","12cm Diametre",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430330","Wilko Foil Bow Pink Large","Wilko","12cm Diametre",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430331","Wilko Foil Bow Silver Large","Wilko","12cm Diametre",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","GIF","430332","Wilko Craft Spot Gift Bag Medium Blue","Wilko","25.4cm x 21.5cm x 10cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","GIF","449604","Wilko Flamingo Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 10 x 3.0cm","Blue","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449605","Wilko Block Grey Medium Gift Bag","Wilko","21.5 x 10.0 x 25.4cm","Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449606","Wilko Ombre Bottle Bag","Wilko","35.4 x 9.0 x 12.5cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449607","Wilko Unicorn Large Gift Bag","Wilko","33 x 26.5 x 14cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449608","Wilko Flamingo Medium Gift Bag","Wilko","21.5 x 10.0 x 25.4cm","Pink","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449609","Wilko Dino Medium Gift Bag","Wilko","25.5 x 21.5 x 10cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449611","Wilko Surprise Surprise Medium Gift Bag","Wilko","21.5 x 10.0 x 25.4cm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449612","Wilko Geo Medium Gift Bag","Wilko","25.5 x 21.5 x 10cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449618","Wilko Silver Glitter Roll Wrap","Wilko","1.5m x 70cm","Silver","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449620","Wilko Bronze Kraft Roll 2m","Wilko","2m x 69cm","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449621","Wilko Pink Dotty Roll Wrap 2m","Wilko","2m x 69cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449622","Wilko Coral Spot Roll Wrap 2m","Wilko","2m x 69cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","449626","Wilko Blue and Grey Geo Roll Wrap 2m","Wilko","2m x 69cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","451217","Wilko Stars Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 7.0 x 7.0cm","Multi","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","451218","Wilko Male Design Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 6 x 6cm","Black","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","451219","Wilko Dinos Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 6 x 7.7cm","Multi","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","451220","Wilko Male Design Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 8 x 8cm","Blue","2",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","GIF","451222","Wilko New Bottle Gift Bag","Wilko","35.5 x 12.7 x 9cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","KFL","421480","Tsum Tsum Exercise Book A5","Disney","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","421481","Tsum Tsum Memo Block","Disney","10 x 12 x 1 cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","421482","Tsum Tsum Sticky Notes","Disney","10.5 x 6 x 03 cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","421483","Tsum Tsum Character Pen","Disney","14 x 2 x 1 cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","421484","Tsum Tsum Mini Erasers 12pk","Disney","12 x 8 x 1 cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","421486","Tsum Tsum Totem Pencil with Erasers","Disney",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.8625
"SBK","KFL","421487","Tsum Tsum Barrel Pencil Case","Disney","6 x 22 x 5.5 cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","439944","Finding Dory A5 Notebook","Disney",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","439945","Finding Dory Stationery Set","Disney",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9
"SBK","KFL","439946","Finding Dory Colour Pen","Disney",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","439947","Finding Dory Barrel Pencil Case","Disney",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","439948","Finding Dory Bumper School Pack","Disney",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","439949","Finding Dory Gel Pens 4pk","Disney",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","439950","Finding Dory Filled Pencil Case","Disney",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9
"SBK","KFL","439951","Emoji Premium A5 Notebook","Emoji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","439952","Emoji Exercise Book 3pk","Emoji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","439953","Emoji Novelty Erasers","Emoji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","439954","Emoji Stationery Set 5pcs","Emoji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","439955","Emoji Barrel Pencil Case","Emoji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","439956","Emoji Shaped Sticky Notes","Emoji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","439957","Emoji Gel Pens 4pk","Emoji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","440094","Teenage Mutant Ninja Turtles 10 Colour Pen","Nickelodeon","25.5 x 3 x 3cm","Green","1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","440095","Turtles PVC Barrel Pencil Case","Nickelodeon","8 x 20 x 8cm","Green","1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","430701","Shopkins Lockable Diary","Shopkins","15.3 X 11.4 X 1.7",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","430702","Shopkins Notebook A7 with Pencil","Shopkins","A7",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","423019","Snifty Scented Pen Assorted","Snifty","14.50x 1.5cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","KFL","423020","Snifty Scented Pencil with Eraser Asst","Snifty","22 x 1.2cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","KFL","439937","Star Wars Retro A5 Notebook","Star Wars","A5","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","439938","Star Wars Retro Stationery Set","Star Wars","2 x 8 x 23.5cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","439939","Star Wars Retro 10 Colour Pen","Star Wars","2.1 x 5.5 x 21cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","439940","Star Wars Retro Barrel Pencil Case","Star Wars","2 x 8 x 8cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","439941","Star Wars Retro Bumper School Pack","Star Wars","2 x 8 x 35cm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","439942","Star Wars Retro Exercise Book","Star Wars","2 x 8 x 21cm","Multi","2",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","439943","Star Wars Retro Die Cut Erasers 4pk","Star Wars","1.5 x 7.3 x 21cm","Multi","4",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KFL","440096","Turtles Mini Erasers 12pk","Teenage Mutant Ninja Turtles","3 x 3.5cm","Green","12",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","440097","Turtles Pop Up Pencils 4pk","Teenage Mutant Ninja Turtles","20 x 20 x 0.6cm","Multi","4",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KFL","440098","Turtles Pencils and Toppers 3pk","Teenage Mutant Ninja Turtles","21 x 1.3 x 1.3cm","Green","3",NA,NA,NA,NA,NA,NA,NA,NA,0.95
