"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Model Number","DQ Score"
"HOM","COO","455629","Wilko Scented Tealights Red Cinnamon Spice 24pk","Wilko","3 x 11.7 x 15.5cm",NA,"24",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","COO","455630","Wilko Scented Tealight Silver Sparkling Winter24pk","Wilko","3 x 11.7 x 15.5cm","Silver","24",NA,NA,NA,NA,NA,NA,NA,1
"HOM","COO","455676","Wilko Light Up Word Plaque","Wilko","3.5 x 20 x 30cm","Red","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","COO","455683","Wilko Home Words Fabric Pin Board","Wilko","W: 40cm x D: 1cm x H: 40cm",NA,"1","MDF, Fabric","No",NA,NA,NA,NA,NA,0.65
"HOM","COO","455685","Wilko Love Letters Plaque","Wilko","9 x 10 x 59.5cm","Cream","1","MDF","No",NA,NA,NA,NA,NA,0.65
"HOM","COO","455865","Wilko Ceramic Tealight Holders 3pk","Wilko",NA,NA,"3","Ceramic","No",NA,NA,NA,NA,NA,0.65
"HOM","COO","455866","Wilko Cork Base Glass Hurricane","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","COO","455870","Wilko Ceramic Words Jug","Wilko","16 x 19.5 x 12cm",NA,NA,"Ceramic","No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","455887","Wilko Letter Rack With Drawer","Wilko",NA,NA,NA,"Wood / MDF","No",NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","455891","Wilko Heart Storage Drawers","Wilko","20 x 22 x 9cm",NA,NA,"Wood/MDF","No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","455892","Wilko Wooden Heart Frame Plum","Wilko",NA,NA,"1","MDF / Glass","No",NA,NA,NA,NA,NA,0.65
"HOM","COO","455898","Wilko Wire Letter Rack","Wilko",NA,NA,"1","Steel","No",NA,NA,NA,NA,NA,0.65
"HOM","COO","455905","Wilko Glass Geometric Vase Red","Wilko","17 x 17 x 28cm",NA,"1","100% Glass","No",NA,NA,NA,NA,"CMC-WK-AW17-007",0.65
"HOM","COO","455928","Wilko LED Mercury Bottle Silver","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","COO","455929","Wilko LED Mercury Bottle Red","Wilko","10 x 20 x 10cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","COO","455945","Wilko Silver Leaf Tealight Holder","Wilko","W: 8.5cm x D: 8.5cm x H: 8cm",NA,NA,"Stoneware","No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","456074","Wilko Fretwork Metal Hurricane Vase","Wilko","Dia: 11cm x H: 15cm","Gold",NA,"Iron","No",NA,NA,NA,NA,NA,1
"HOM","COO","456075","Wilko Trinket Box","Wilko","13 x 13 x 7.5cm","Cream","1","Ceramic","No",NA,NA,NA,NA,NA,0.65
"HOM","COO","456078","Wilko Sparkle Friends Plaque","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","COO","456080","Wilko Home Words Plaque","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","COO","70121","Wilko Dri-Foam Brick","Wilko","Single",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","COO","70122","Wilko Round Dri-Foam Brick 4pk","Wilko","Single","Brown","4pk",NA,NA,NA,NA,NA,NA,NA,1
"HOM","CUS","217482","Wilko Polystyrene Bean Bag Top Up 43cm","Wilko","43cm","White",NA,"100% Polystyrene",NA,NA,NA,NA,NA,NA,0.9
"HOM","CUS","295658","Wilko Faux Silk Paris Cushion Cream 43 x 43cm","Wilko","43x43cm","Cream",NA,"100% Polyester","No",NA,NA,NA,NA,NA,1
"HOM","CUS","305165","Wilko Paris Cushion Faux Silk Grey 43 x 43cm","Wilko","43x43cm","Grey",NA,"100% Polyester","No",NA,NA,NA,NA,NA,1
"HOM","CUS","311468","Wilko Cushion Inner Duck Feather and Down45 x 45cm","Wilko","45 x 45cm","White","1","100% Cotton",NA,"Dry Clean Only",NA,NA,NA,NA,1
"HOM","CUS","311487","Wilko Jumbo Cushion Cream 55 x 55cm","Wilko","55x55cm","Cream",NA,"90% Polyester, 10% Polyamide",NA,"Washable",NA,NA,NA,NA,0.95
"HOM","CUS","311491","Wilko Jumbo Cushion Red 55 x 55cm","Wilko","55x55cm","Red",NA,"90% Polyester, 10% Polyamide","No",NA,NA,NA,NA,NA,1
"HOM","CUS","325459","Wilko Crinkle Cushion Covers Teal Pair 43 x 43cm","Wilko","46.5x43cm","Green","1","100% Polyester",NA,"Hand Wash Only",NA,NA,NA,NA,1
"HOM","CUS","325461","Wilko Crinkle Cushion Covers Chocolate Pair43 x 43cm","Wilko","46.5x43cm","Brown","1","100% Polyester",NA,"Hand Wash Only",NA,NA,NA,NA,1
"HOM","CUS","325468","Wilko Jumbo Cushion Dark Teal 55 x 55cm","Wilko","55x55cm","Green",NA,"100% Polyester","No",NA,NA,NA,NA,NA,1
"HOM","CUS","341168","Wilko Cushion Chenille Teal 43 x 43cm","Wilko","43x43cm","Green",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUS","341169","Wilko Cushion Chenille Red 43 x 43cm","Wilko","43x43cm","Red",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUS","341170","Wilko Cushion Chenille Mink 43 x 43cm","Wilko","43x43cm","Cream",NA,NA,NA,NA,NA,NA,NA,NA,0.85
"HOM","CUS","341171","Wilko Cushion Chenille Green 43 x 43cm","Wilko","43x43cm","Green",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUS","408004","Wilko Embellished Leaf Cushion Covers Red Pair43 x 43cm","Wilko",NA,"Red","2pk",NA,NA,NA,NA,NA,NA,NA,0.85
"HOM","CUS","408005","Wilko Embossed Leaf Cushion Covers Teal Pair43 x 43cm","Wilko",NA,NA,"2pk",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","CUS","408006","Wilko Embossed Leaf Cushion Covers Mink Pair43 x 43cm","Wilko",NA,NA,"2pk",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","CUS","408007","Wilko Embellished Leaf Cushion Covers Green Pair43 x 43cm","Wilko",NA,NA,"2pk",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","CUS","414851","Wilko Chenille Cushion Natural 43 x 43cm","Wilko","43x43cm",NA,NA,NA,"No",NA,NA,NA,NA,NA,0.883333333333333
"HOM","CUS","414852","Wilko Chenille Cushion Duck Egg 43 x 43cm","Wilko",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,0.825
"HOM","CUS","414853","Wilko Chenille Cushion Grey 43 x 43cm","Wilko","43x43cm",NA,NA,NA,"No",NA,NA,NA,NA,NA,0.883333333333333
"HOM","CUS","414854","Wilko Chenille Cushion Black 43 x 43cm","Wilko","43x43cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.85
"HOM","CUS","414856","Wilko Chenille Cushion Plum 43 x 43cm","Wilko","43x43cm",NA,NA,NA,"No",NA,NA,NA,NA,NA,0.883333333333333
"HOM","CUS","416736","Wilko Chenille Cushion Charcoal 43 x 43cm","Wilko","43x43cm",NA,NA,NA,"No",NA,NA,NA,NA,NA,0.883333333333333
"HOM","CUS","418551","Wilko Faux Silk Charcoal Cushion 43 x 43cm","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","CUS","446583","Wilko Faux Mongolian Cushion Teal 43x43cm","Wilko","43 x 43cm","Green",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUS","446585","Wilko Faux Mongolian Cushion Charcoal 43x43cm","Wilko","43 x 43cm","Grey",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUS","446586","Wilko Faux Mongolian Cushion Plum 43x43cm","Wilko","43 x 43cm","Purple",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUS","450851","Wilko Crushed Velvet Cushion Red 43x43cm","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.65
"HOM","CUS","452418","Wilko Velour Cushion Red 50x50cm","Wilko","50 x 50cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.85
"HOM","CUS","452419","Wilko Velour Cushion Charcoal 50x50cm","Wilko","50 x 50cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.85
"HOM","CUS","452420","Wilko Velour Cushion Cream 50x50cm","Wilko","50 x 50cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.85
"HOM","CUS","68435","Wilko Functional  Cushion Inner Standard","Wilko Functional","41x41cm","White",NA,"100% Polypropylene Cover, 100% Polyester Filling",NA,"Wipe Clean Only",NA,NA,NA,NA,0.95
"HOM","CUS","68436","Wilko Functional Cushion Inner 46 x 46cm","Wilko Functional","46x46cm","White",NA,"100% Polypropylene Cover, 100% Polyester Filling",NA,"Wipe Clean Only",NA,NA,NA,NA,0.95
"HOM","CUT","454614","Glitterati Sequin Cushion Bronze 30 x 30cm","Arthouse","30 x 30cm",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.6
"HOM","CUT","454616","Glitterati Sequin Cushion Silver 30 x 30cm","Arthouse","30 x 30cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","CUT","454617","Glitterati Sequin Cushion Gold 45 x 45cm","Arthouse","45 x 45cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","CUT","454618","Glitterati Sequin Cushion Midnight Blue 45 x 45cm","Arthouse","45 x 45cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","CUT","454620","Glitterati Sequin Cushion Black 43 x 43cm","Arthouse","43 x 43cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","CUT","454621","Glitterati Sequin Cushion Fuschia 43 x 43cm","Arthouse","43 x 43cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","CUT","454623","Glitterati Sequin Cushion Red 43 x 43cm","Arthouse","43 x 43cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","CUT","325473","Wilko Floral Cushion Red 43 x 43cm","Wilko","43x43cm","Red",NA,"100% Cotton","No",NA,NA,NA,NA,NA,1
"HOM","CUT","325498","Wilko Faux Mongolian Red 43 x 43cm","Wilko","43x43cm","Red",NA,"100% Polyester","No",NA,NA,NA,NA,NA,1
"HOM","CUT","325499","Wilko Faux Mongolian Cushion Natural 43 x 43cm","Wilko","43x43cm","Cream",NA,"100% Polyester","No",NA,NA,NA,NA,NA,1
"HOM","CUT","325500","Wilko Faux Mongolian Green 43 x 43cm","Wilko","43x43cm","Green",NA,"100% Polyester","No",NA,NA,NA,NA,NA,1
"HOM","CUT","341194","Wilko Faux Mongolian Cushion Grey 43 x 43cm","Wilko","43x43cm","Grey",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUT","409519","Wilko Jumbo Cushion Grey 55 x 55cm","Wilko",NA,"Grey",NA,NA,"No",NA,NA,NA,NA,NA,0.883333333333333
"HOM","CUT","418391","Wilko Faux Fur Throw 125 x 150cm","Wilko","125 x 150cm",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.65
"HOM","CUT","418555","Wilko Faux Mongolian Mink Cushion 43 x 43cm","Wilko","43x43cm","Brown",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUT","418556","Wilko Faux Mongolian Duck Egg 43 x 43cm","Wilko","43x43cm",NA,NA,NA,"No",NA,NA,NA,NA,NA,0.883333333333333
"HOM","CUT","446550","Wilko Hearts Cushion 43x43cm","Wilko","43 x 43cm","Multi",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUT","446551","Wilko Watercolour Floral Cushion 43x43cm","Wilko","43 x 43cm","Multi",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUT","446562","Wilko Oriental Blossom Cushion 43x43cm","Wilko","43 x 43cm",NA,NA,"100% Cotton","No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUT","446571","Wilko Hearts Fleece Throw 125 x 150cm","Wilko","125 x 150cm","Multi",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUT","446577","Wilko Faux Silk Brown Stripe Cushion 43x43cm","Wilko","43 x 43cm",NA,NA,NA,"No",NA,NA,NA,NA,NA,0.883333333333333
"HOM","CUT","446579","Wilko Striped Chenille Cushion Red","Wilko","43 x 43cm",NA,NA,NA,"No",NA,NA,NA,NA,NA,0.883333333333333
"HOM","CUT","446580","Wilko Weave Cushion Cream 43x43cm","Wilko","43 x 43cm","Cream",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUT","446582","Wilko Faux Silk Green Stripe Cushion 43x43cm","Wilko","43 x 43cm",NA,NA,NA,"No",NA,NA,NA,NA,NA,0.883333333333333
"HOM","CUT","446596","Wilko Striped Chenille Cushion Duck Egg 43x43cm","Wilko","43 x 43cm",NA,NA,NA,"No",NA,NA,NA,NA,NA,0.883333333333333
"HOM","CUT","455642","Wilko Herringbone Throw Duck Egg 127 x 152cm","Wilko","127 x 152cm","Blue","1","Cotton",NA,"Wash at 40",NA,NA,NA,NA,1
"HOM","CUT","455645","Wilko Herringbone Cushion Duck Egg 43x43cm","Wilko","43 x 43cm","Blue",NA,"100% cotton cover 100% polyester fill","No",NA,NA,NA,NA,NA,1
"HOM","CUT","455651","Wilko Sparkly Cushion Grey 43x43cm","Wilko","43 x 43cm","Grey","1",NA,NA,NA,NA,NA,NA,NA,0.9
"HOM","CUT","455653","Wilko Penguin Photo Cushion 43x43cm","Wilko","43 X 43cm","Multi","1","Cotton","No",NA,NA,NA,NA,NA,0.65
"HOM","CUT","455654","Wilko Stag Photo Cushion 43x43cm","Wilko","43 X 43cm","Multi","1","Cotton","No",NA,NA,NA,NA,NA,0.65
"HOM","CUT","455655","Wilko Cat Photo Cushion 43x43cm","Wilko","43 X 43cm","Multi","1","Cotton","No",NA,NA,NA,NA,NA,0.65
"HOM","CUT","455656","Wilko Robin Photo Cushion 43x43cm","Wilko","43 X 43cm","Multi","1","Cotton",NA,NA,NA,NA,NA,NA,0.95
"HOM","CUT","455657","Wilko Sparkly Cushion Red 43x43cm","Wilko","43 x 43cm","Red","1",NA,NA,NA,NA,NA,NA,NA,0.9
"HOM","CUT","455658","Wilko Sparkly Cushion Natural 43x43cm","Wilko","43 x 43cm","Cream","1",NA,NA,NA,NA,NA,NA,NA,0.9
"HOM","CUT","455659","Wilko LED Cushion Red 43x43cm","Wilko","43 x 43cm","Red","1","100% Polyester",NA,"Wipe Clean Only",NA,NA,NA,NA,1
"HOM","CUT","455660","Wilko LED Cushion Silver 43x43cm","Wilko","43 x 43cm","Silver","1","100% Polyester",NA,"Wipe Clean Only",NA,NA,NA,NA,1
"HOM","CUT","455661","Wilko Scandi Red Cushion 43 x 43cm","Wilko","43 x 43cm","Red","1","Polyester, cotton viscose",NA,"Wash at 40",NA,NA,NA,NA,1
"HOM","CUT","455662","Wilko Merry Christmas Mistletoe Cushion 43x43cm","Wilko","43 X 43cm","Multi","1","Cotton","No",NA,NA,NA,NA,NA,0.65
"HOM","CUT","455664","Wilko Stag Cushion 43 x 43cm","Wilko","43 x 43cm",NA,"1",NA,"No","Wash at 40",NA,NA,NA,NA,0.65
"HOM","CUT","455665","Wilko Grey and White Check Cushion 43x43","Wilko","43 x 43cm",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.65
"HOM","CUT","455718","Wilko Robin Wreath Cushion 43x43cm","Wilko","43 X 43cm","Multi","1","Cotton",NA,NA,NA,NA,NA,NA,0.95
"HOM","CUT","455725","Wilko Home Words Cushion 43 x 43cm","Wilko","43 x 43cm","Cream","1","Cotton","No","Do Not Wash",NA,NA,NA,NA,0.65
"HOM","CUT","455727","Wilko Herringbone Throw Natural 127 x 152cm","Wilko","127 x 152cm","Cream","1","Cotton","No","Wash at 40",NA,NA,NA,NA,0.65
"HOM","CUT","455728","Wilko Grey Check Throw 125 x 150cm","Wilko","125 x 150cm","Grey","1","100% acrylic front/100% polyester reverse","No","Wash at 30",NA,NA,NA,NA,0.65
"HOM","CUT","455731","Wilko Butterfly Cushion 43 x 43cm","Wilko","43 x 43cm","Blue",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUT","455732","Wilko Herringbone Cushion Natural 43x43cm","Wilko","43 x 43cm","Cream","1","100% cotton cover 100% polyester fill","No","Wash at 40",NA,NA,NA,NA,0.65
"HOM","CUT","455733","Wilko Velour Cushion Mink 50 x 50cm","Wilko","50 x 50cm",NA,NA,NA,"No",NA,NA,NA,NA,NA,0.883333333333333
"HOM","CUT","455736","Wilko Purple Ultra Soft Throw 125 x 150cm","Wilko","125 x 150cm","Purple","1","Polyester","No","Wash at 40",NA,NA,NA,NA,0.65
"HOM","CUT","455738","Wilko Velour Cushion Green 50 x 50cm","Wilko","50 x 50cm","Green",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","CUT","455741","Wilko Geo Throw 125 x 150cm","Wilko","125 x 150cm","Grey","1","100% Acrylic","No","Wash at 30",NA,NA,NA,NA,0.65
"HOM","CUT","455743","Wilko Velour Cushion Pink 50 x 50cm","Wilko","50 x 50cm","Pink",NA,NA,"No",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","a100007","Keswick Mattress Rolled Single","Airsprung","Single","Multi",NA,"80% Polyester, 20% Vicose","No",NA,NA,NA,NA,NA,0.9
"HOM","FUR","a100008","Keswick Mattress Rolled Double","Airsprung","Double","Multi",NA,"80% Polyester, 20% Vicose","No",NA,NA,NA,NA,NA,0.9
"HOM","FUR","a100088","Comfort Express Rolled Mattress Single","Airsprung","Single","Blue",NA,"80% Polyester, 20% Vicose","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","a100089","Comfort Express Rolled Mattress Double","Airsprung","Double","Blue",NA,"80% Polyester, 20% Vicose","No",NA,NA,NA,NA,NA,0.9
"HOM","FUR","a200001","York Mattress Medium Firm Single","Airsprung","Single","White",NA,"58% Polyester, 42% Polypropylene","No",NA,NA,NA,NA,NA,0.9
"HOM","FUR","a200002","York Mattress Medium Firm Double","Airsprung","190x135cm","White",NA,"58% Polyester, 42% Polypropylene","No",NA,NA,NA,NA,NA,0.9
"HOM","FUR","a200003","York Mattress Medium Firm Kingsize","Airsprung","200x150cm","White",NA,"58% Polyester, 42% Polypropylene","No",NA,NA,NA,NA,NA,0.9
"HOM","FUR","a200004","Henley Trizone Deluxe Mattress Single","Airsprung","Single","Cream",NA,"73% Viscose, 27% Polypropylene","No",NA,NA,NA,NA,NA,0.9
"HOM","FUR","a200005","Henley Trizone Deluxe Mattress Double","Airsprung","Double","Cream",NA,"73% Viscose, 27% Polypropylene","No",NA,NA,NA,NA,NA,0.9
"HOM","FUR","a200069","Blythe Memory Foam No Turn Mattress Double","Airsprung","Double",NA,NA,"100% Polyester","No",NA,NA,NA,NA,NA,0.841666666666667
"HOM","FUR","427800","Amber Single Bed Frame White","Amber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","427801","Amber Single Bed Frame Antique Pine","Amber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","427802","Amber Double Bed Frame White","Amber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","427803","Amber Double Bed Frame Antique Pine","Amber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","439531","Amber Bedroom Set White","Amber",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,0.825
"HOM","FUR","439532","Amber Bedroom Set Beech Wood","Amber",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,0.825
"HOM","FUR","p200120","Boston-Lyon Wardrobe White and Ash 2 Door","Boston-Lyon",NA,"Wood",NA,"Ash Veneer Top and Plywood","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","p200121","Boston-Lyon Wardrobe White + Ash 3 Door","Boston-Lyon",NA,"Wood",NA,"Ash Veneer Top and Plywood","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","p200123","Boston-Lyon 3 + 2 Drawer Chest White And  Ash","Boston-Lyon",NA,"Wood",NA,"Ash Veneer Top and Plywood","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","p200125","Boston-Lyon 3 Drawer Chest White + Ash","Boston-Lyon",NA,"Wood",NA,"Ash Veneer Top and Plywood","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100013","Cara Coffee Table Black Glass Split Shelf","Cara",NA,"Black",NA,"Glass","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100068","Carlow Single Bed Natural Pine","Carlow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","s100069","Carlow Double Bed Natural Pine","Carlow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440339","Caxton 1 Door 5 Display Unit Oak Effect","Caxton","60.5cm x 39cm x 183cm","Wood",NA,NA,"Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440341","Caxton 2 Door 2 Drawer Sideboard Oak Effect","Caxton","80.5cm x 39cm x 75.5cm","Wood",NA,NA,"Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440343","Caxton 3 Door 3 Drawer Sideboard Oak Effect","Caxton","120cm x 39cm x 85cm","Wood",NA,NA,"Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440344","Caxton 3 Drawer Display Unit Oak Effect","Caxton","60.5cm x 39cm x 183cm","Wood",NA,NA,"Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440346","Caxton 2 Drawer TV Unit Oak Effect","Caxton","100cm x 39cm x 40.5cm","Wood",NA,NA,"Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100011","Charisma Dining Set Blk Gloss 4 chairs","Charisma",NA,"Black",NA,"Black Gloss","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100012","Charisma Dining Set White Gloss 4 chairs","Charisma","T 75.5 x 120 x 80, C 90 x 43 x 50cm","White",NA,"Poylurethant, PVC, MDF","Yes",NA,NA,NA,NA,NA,1
"HOM","FUR","s100101","Charisma Coffee Table Black Gloss","Charisma",NA,"Black",NA,"Black Gloss","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100102","Charisma Lamp Table Black Gloss","Charisma",NA,"Black",NA,"Black Gloss","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100105","Charisma Coffee Table White Gloss","Charisma",NA,"White",NA,"White Gloss","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100108","Charisma Nest of Tables Black Gloss","Charisma",NA,"Black",NA,"Black Gloss","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100110","Charisma Nest of Tables White Gloss","Charisma",NA,"White",NA,"White Gloss","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s200077","Charisma Sideboard Black Gloss","Charisma",NA,"Black",NA,"Gloss, Chrome","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s200097","Charisma Sideboard White Gloss","Charisma",NA,"White",NA,"Gloss, Chrome","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s200103","Charisma TV Unit Black","Charisma",NA,"Black",NA,"Gloss, Chrome","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s200104","Charisma TV Unit White","Charisma",NA,"White",NA,"Gloss, Chrome","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","420761","Diamante Single Bed Frame Black","Diamante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","420762","Diamante Double Bed Frame White","Diamante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","420763","Diamante Double Bed Frame Black","Diamante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","420764","Diamante Kingsize Bed Frame White","Diamante","2115 x 1600 x 995",NA,NA,"FAUX LEATHER","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","420765","Diamante Kingsize Bed Frame Black","Diamante","2115 x 1600 x 995",NA,NA,"FAUX LEATHER","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440458","Dorset Bed Frame 3ft Black","Dorset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440459","Dorset Bed Frame 3ft Silver","Dorset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440460","Dorset Bed Frame 3ft White","Dorset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440461","Dorset Double Bed Frame Black","Dorset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440462","Dorset Double Bed Frame Silver","Dorset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","p100139","Florence Double Bed White","Florence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","p100141","Florence Double Bed Black","Florence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440631","Value Folding Bed With Memory Foam Mattress Single","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440632","Value Folding Bed With Memory Foam Mattress Double","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440633","Advance Folding Bed With Airflow Mattress Single","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440634","Jubilee Folding Bed With Airflow Mattress Single","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440635","Jubilee Folding Bed With Airflow Mattress Double","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440636","Royal Folding Bed With Pocket Sprung MattressSingle","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440637","Impression Folding Bed With Memory Foam MattressSingle","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440638","Revolution Folding Bed With Airflow Fibre MattressSingle","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440639","Inspire Folding Bed With Contract Fibre MattressSingle","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440640","Revolution Folding Bed With Pocket Sprung MattressSingle","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440641","Revolution Folding Bed With Memory Foam MattressSingle","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440642","J-Bee Folding Bed With Performance AirflowMattress Single","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440643","J-Bee Folding Bed With Performance AirflowMattress Double","Jay-Be",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440463","Jupiter 3ft Bunk Bed Oak","Jupiter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
