"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"KIT","DIN","453051","Wilko Bread Bin Black","Wilko",NA,"Black","1","Iron",NA,NA,NA,NA,NA,NA,NA,0.9
"KIT","DIN","453052","Wilko Bread Bin Cream","Wilko",NA,"Cream","1","Iron",NA,NA,NA,NA,NA,NA,NA,0.9
"KIT","DIN","453053","Wilko Bread Bin Purple","Wilko",NA,"Purple","1","Iron",NA,NA,NA,NA,NA,NA,NA,0.9
"KIT","DIN","453107","Wilko Coffee Pot Copper Effect 600ml","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","DIN","453108","Wilko Domed Kettle Cream","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","DIN","453109","Wilko Wine Glass","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"KIT","DIN","453110","Wilko Glass Bottle with Wooden Lid","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"KIT","DIN","453111","Wilko Dinner Plate Reactive Glazed Dark Blue","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","453112","Wilko Side Plate Reactive Glazed Dark Blue","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","453113","Wilko Bowl  Reactive Glazed Dark Blue","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","453114","Wilko Mug  Reactive Glazed Dark Blue","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","DIN","453115","Wilko Dinner Set 12pce Reactive GlazedDark Blue","Wilko",NA,NA,"12 pce",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"KIT","DIN","453116","Wilko Dinner Plate Reactive Glazed Taupe","Wilko","27cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"KIT","DIN","453117","Wilko Side Plate Reactive Glazed Taupe","Wilko","17.5cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"KIT","DIN","453118","Wilko Tumbler Copper Effect","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","DIN","453119","Wilko Barware Set Copper Effect","Wilko",NA,NA,"5 pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","DIN","453120","Wilko Wire Basket Copper Effect 3pce","Wilko",NA,NA,"3pce",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","DIN","453121","Wilko Moscow Mule Mug Copper Effect","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"KIT","DIN","453122","Wilko Utensil Holder Copper Effect","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","DIN","453123","Wilko Bowl Reactive Glazed Taupe","Wilko","18cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"KIT","DIN","453124","Wilko Mug Reactive Glaze Taupe","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","DIN","453125","Wilko Dinner Set 12pce Reactive Glazed Taupe","Wilko",NA,NA,"12 pce",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","DIN","453126","Wilko Dinner Plate Reactive Glazed Red","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","453127","Wilko side Plate Reactive Glazed Red","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","453128","Wilko Bowl Reactive Glazed Red","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","453129","Wilko Mug Reactive Glazed Red","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","453130","Wilko Dinner Set Reactive Glazed Red 12pcs","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","453131","Wilko Dinner Plate Reactive Glazed Cool Grey","Wilko","27cm","Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","453132","Wilko Side Plate Reactive Glazed Cool Grey","Wilko","17.5cm","Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","453133","Wilko Bowl Reactive Glazed Cool Grey","Wilko","18cm","Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","453134","Wilko Mug Reactive Glazed Cool Grey","Wilko",NA,"Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"KIT","DIN","453135","Wilko Dinner Set 12pce Reactive Glazed Cool Grey","Wilko",NA,"Grey","12 pce",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"KIT","DIN","453136","Wilko Tongs 3pc","Wilko",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"KIT","DIN","453137","Wilko Teapot Copper Effect 1L","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","DIN","453138","Wilko Utensil Holder Copper Effect","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","DIN","308474","Wilko Best Bone China Dinner Set White 12pcs","Wilko Best","12 Piece","White","1",NA,NA,"Washable",NA,NA,NA,NA,NA,1
"KIT","DIN","308475","Wilko Best Bone China Dinner Plate White","Wilko Best","28cm","White","1",NA,NA,"Washable",NA,NA,NA,NA,NA,1
"KIT","DIN","308476","Wilko Best Bone China Side Plate White","Wilko Best","20cm","White","1",NA,NA,"Washable",NA,NA,NA,NA,NA,1
"KIT","DIN","308477","Wilko Best Bone China Latte Mug White","Wilko Best","Large","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93
"KIT","DIN","308478","Wilko Best Bone China Cereal Bowl White","Wilko Best","18cm","White",NA,NA,NA,"Washable",NA,NA,NA,NA,NA,0.941666666666667
"KIT","DIN","308487","Wilko Best Bone China Cup and Saucer White","Wilko Best","C 6.5x11.5x8.5cm, S 2x16x16cm","White",NA,NA,NA,"Washable",NA,NA,NA,NA,NA,0.941666666666667
"KIT","DIN","309251","Wilko Best Bone China Mug White","Wilko Best","8.5x10.4.5cm","White","1",NA,NA,"Washable",NA,NA,NA,NA,NA,1
"KIT","DIN","236177","Wilko Functional Dinner Plate White","Wilko Functional","26cm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","236178","Wilko Functional Side Plate White","Wilko Functional","19cm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93
"KIT","DIN","236179","Wilko Functional  Cereal Bowl White 135mm","Wilko Functional","135mm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","DIN","236180","Wilko Functional Mug White","Wilko Functional",NA,"White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"KIT","DIN","263286","Wilko Functional Dinner Set White","Wilko Functional","Set","White","12pcs",NA,NA,"Dishwasher proof",NA,NA,NA,NA,NA,1
"KIT","ELE","447272","Quest Panini Sandwich Press Grill 35600","Benross","32 x 37 x 14cm","Black",NA,NA,NA,NA,"1200w",NA,NA,NA,"35600",0.95
"KIT","ELE","447273","Quest Pancake Crepe Flatbread Maker 35540","Benross","31.5 x 31.5 x 6.5xm","Black",NA,NA,NA,NA,"1000w",NA,NA,NA,"35540",0.95
"KIT","ELE","447274","Quest Omelette Maker 35640","Benross","23 x 26.5 x 13cm","Black",NA,NA,NA,NA,"700w",NA,NA,NA,"35640",0.95
"KIT","ELE","447275","Quest Compact Mini Oven 9L 35400","Benross","9 Litre","Black",NA,NA,NA,NA,"800w",NA,NA,NA,"35400",0.95
"KIT","ELE","447276","Quest Oven with Rotisserie 18L 35390","Benross","18 Litre","Black",NA,NA,NA,NA,"1280w",NA,NA,NA,"35390",0.95
"KIT","ELE","447277","Quest Oven with Rotisserie Hot Plates 26L 35370","Benross","26 Litre","Black",NA,NA,NA,NA,"1600w",NA,NA,NA,"35370",0.95
"KIT","ELE","cr00027","Hostess Trolley Drop Door HL6200DB","Crosslee",NA,"Brown","1",NA,"No",NA,"410W",NA,NA,NA,"HL6200DB",0.90625
"KIT","ELE","cr00032","Hostess Trolley Full Door HL6232BS","Crosslee",NA,"Silver","1",NA,"No",NA,"410W",NA,NA,NA,"HL6232BS",0.90625
"KIT","ELE","cr00059","Hostess Freestanding 46 Bottle Wine Cabinet HW46MA","Crosslee","46 Bottle","Black","1",NA,NA,NA,"140W",NA,NA,NA,"HW46MA",0.95
"KIT","ELE","433371","Daewoo Aqua Glass Kettle 1.8L","Daewoo","1.8L",NA,NA,NA,NA,NA,"2520-3000W",NA,NA,NA,"SDA1207",0.891666666666667
"KIT","ELE","433372","Daewoo 2 Slice Glass Toaster","Daewoo","4 slice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"KIT","ELE","435726","Daewoo Air Fryer","Daewoo",NA,NA,NA,NA,NA,NA,"1300W",NA,NA,NA,"SDA1032",0.93
"KIT","ELE","dd00008","Daewoo Manual Microwave White KOR6N35S","Daewoo","20L","White",NA,NA,NA,NA,"800W",NA,NA,NA,"KOR6N35S",0.95
"KIT","ELE","dd00013","Daewoo Duoplate Touch Control Microwave KOR6L6BDSL","Daewoo","20L","Silver",NA,NA,NA,NA,"800W",NA,NA,NA,"KOR6L6BDSL",0.95
"KIT","ELE","dd00015","Daewoo Touch Control Microwave and GrillKOG3000SL","Daewoo","20L","Silver",NA,NA,NA,NA,"800W",NA,NA,NA,"KOG3000SL",0.95
"KIT","ELE","dd00018","Daewoo Microwave Convection Oven KOC9QIT","Daewoo","28L","White",NA,NA,NA,NA,"900W",NA,NA,NA,"KOC9QIT",0.95
"KIT","ELE","dd00103","Daewoo 28L Microwave with Grill KOC9Q3T","Daewoo","28L","Black",NA,NA,NA,NA,"900W",NA,NA,NA,"KOC9Q3T",0.95
"KIT","ELE","448349","Elgento Non-Stick Electric Wok 30 cm Black E14018","Elegento","30cm","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"KIT","ELE","448350","Elgento Mini Oven 9L Black E14025","Elegento","9L","Black",NA,NA,NA,NA,"800W",NA,NA,NA,"E14025",0.95
"KIT","ELE","448353","Elgento Hot Air Popcorn Maker Red E26006","Elegento",NA,"Red","1",NA,NA,NA,"1200W",NA,NA,NA,"E26006",0.9
"KIT","ELE","448354","Elgento Cocktail Fountain Red E26008","Elegento",NA,"Red","1",NA,NA,NA,"600W",NA,NA,NA,"E26008",0.9
"KIT","ELE","448356","Elgento Chocolate Fountain White E26012","Elegento",NA,NA,"1",NA,NA,NA,"2200kW",NA,NA,NA,"E26012",0.85
"KIT","ELE","448357","Elgento Carnival Candy Catcher Money Box RedE26013","Elegento",NA,"Red","1",NA,NA,NA,"3x1.5v Battery (not included)",NA,NA,NA,"E26013",0.9
"KIT","ELE","328715","George Foreman Family Grilling Machine 4 Portion","George Foreman","4 Portion","Black",NA,NA,NA,NA,"Mains",NA,NA,NA,"18471",1
"KIT","ELE","441191","Popcorn Maker","Global Gizmos","18cm Long, 13cm Wide, 28cm High","Red","1",NA,NA,NA,"1200w",NA,NA,NA,"50900",0.95
"KIT","ELE","441192","Candy Floss Maker","Global Gizmos","28cm Long, 30cm Wide, 18.5cm High","Red","1","Metal and Plastic","No",NA,"500w",NA,NA,NA,"51560",0.6
"KIT","ELE","441193","Milkshake Maker","Global Gizmos","14cm Long, 14cm Wide, 35cm High","Red","1",NA,NA,NA,"65w",NA,NA,NA,"52640",0.95
"KIT","ELE","441194","Chocolate Melting Pot","Global Gizmos","13cm Long, 13cm Wide, 13cm High","Red","1",NA,NA,NA,"20w",NA,NA,NA,"50980",0.95
"KIT","ELE","441195","Chocolate Fountain","Global Gizmos","13cm Long, 13cm Wide, 23cm High","Red","1",NA,NA,NA,"65w",NA,NA,NA,"50990",0.95
"KIT","ELE","441196","Waffle Maker","Global Gizmos","25.5cm Long, 23cm Wide, 12cm High","Pink","1",NA,NA,NA,"1000w",NA,NA,NA,"35570",0.95
"KIT","ELE","441197","Global Gizmos Mini Doughnut Maker 1000W","Global Gizmos","25.5cm Long, 23cm Wide, 12cm High","Pink","1",NA,NA,NA,"1000w",NA,NA,NA,"35580",1
"KIT","ELE","441198","Global Gizmos Mini Cupcake Maker 1000W","Global Gizmos","25.5cm Long, 23cm Wide, 12cm High","Pink","1",NA,NA,NA,"1000w",NA,NA,NA,"35590",1
"KIT","ELE","441199","Brownie Maker","Global Gizmos","24cm Long, 23.5cm Wide, 10cm High","Pink","1",NA,NA,NA,"700w",NA,NA,NA,"51390",0.95
"KIT","ELE","451280","Kenwood Hand Mixer White HM220","Kenwood",NA,"White",NA,NA,NA,NA,"150w",NA,NA,NA,"HM220",0.85
"KIT","ELE","451281","Kenwood Compact Mini Chopper White CH180A","Kenwood",NA,"White",NA,NA,NA,NA,"300w",NA,NA,NA,"CH180",0.85
"KIT","ELE","451283","Kenwood Triblade Hand Blender 450W With Plus Turboand 0.5 Litre Bowl","Kenwood",NA,"White",NA,NA,NA,NA,"450w",NA,NA,NA,"HB680P",0.85
"KIT","ELE","451284","Kenwood Blender 350w 1 Litre With Mill AttachmentWhite","Kenwood",NA,NA,NA,NA,NA,NA,"350w","1 Litre",NA,NA,"BL335",0.85
"KIT","ELE","404248","Morphy Richards 6 piece co-ordinated storage set Red 974100","Morphy Richards",NA,"Red",NA,NA,NA,NA,NA,NA,NA,NA,"974100",0.85
"KIT","ELE","404249","Morphy Richards 6 piece co-ordinated storage set Black 974101","Morphy Richards",NA,"Black",NA,NA,NA,NA,NA,NA,NA,NA,"974101",0.85
"KIT","ELE","404263","Morphy Richards Accents Saute Pan with Glass LidCream 28cm","Morphy Richards",NA,"Cream",NA,NA,NA,NA,NA,NA,NA,NA,"46352",0.85
"KIT","ELE","404264","Morphy Richards 24cm Stainless Steel Casserole Pan970007","Morphy Richards",NA,"Metal",NA,NA,NA,NA,NA,NA,NA,NA,"970007",0.85
"KIT","ELE","404265","Morphy Richards Casserole Pan Red 24cm","Morphy Richards",NA,"Red",NA,NA,NA,NA,NA,NA,NA,NA,"46371",0.85
"KIT","ELE","404266","Morphy Richards Casserole Pan Black 24cm","Morphy Richards",NA,"Black",NA,NA,NA,NA,NA,NA,NA,NA,"46370",0.85
"KIT","ELE","404269","Morphy Richards 24cm White Casserole Pan 46374","Morphy Richards",NA,"White",NA,NA,NA,NA,NA,NA,NA,NA,"79007",0.85
"KIT","ELE","404270","Morphy Richards Casserole Pan Cream 24cm","Morphy Richards",NA,"Cream",NA,NA,NA,NA,NA,NA,NA,NA,"46372",0.85
"KIT","ELE","404279","Morphy Richards Accents Whistling Kettle Plum2.5L","Morphy Richards",NA,"Purple",NA,NA,NA,NA,NA,"2.5 Litres",NA,NA,"46503",0.9
"KIT","ELE","404287","Morphy Richards Professional Tri-Ply CasserolePot 24cm","Morphy Richards",NA,"Metal",NA,NA,NA,NA,NA,NA,NA,NA,"79806",0.85
"KIT","ELE","404288","Morphy Richards Professional Tri-Ply Saute PanStainless Steel 28cm","Morphy Richards",NA,"Metal",NA,NA,NA,NA,NA,NA,NA,NA,"79807",0.85
"KIT","ELE","444736","Morphy Richards Accents Round Sensor Bin Red 50L974140","Morphy Richards","50L","Red",NA,NA,NA,NA,NA,NA,NA,NA,"974140",0.9
"KIT","ELE","444737","Morphy Richards Accents Round Sensor Bin Black50L 974141","Morphy Richards","50L","Black",NA,NA,NA,NA,NA,NA,NA,NA,"974141",0.9
"KIT","ELE","444739","Morphy Richards Accents Round Sensor Bin Cream50L 974143","Morphy Richards","50L","Cream",NA,NA,NA,NA,NA,NA,NA,NA,"974143",0.9
"KIT","ELE","444740","Morphy Richards Accents Round Sensor Bin White50L 974144","Morphy Richards","50L","White",NA,NA,NA,NA,NA,NA,NA,NA,"974144",0.9
"KIT","ELE","444744","Morphy Richards Accents Round Sensor BinStainless Steel 50L 974148","Morphy Richards","50L","Silver",NA,NA,NA,NA,NA,NA,NA,NA,"974148",0.9
"KIT","ELE","444753","Morphy Richards Chroma Square Sensor Bin Red 42L971501MO","Morphy Richards","42L","Red",NA,NA,NA,NA,NA,NA,NA,NA,"971501MO",0.9
"KIT","ELE","444758","Morphy Richards Chroma Round Sensor Bin Red 42L971511MO","Morphy Richards","42L","Red",NA,NA,NA,NA,NA,NA,NA,NA,"971511MO",0.9
"KIT","ELE","444760","Morphy Richards Chroma Round Sensor Bin Cream 42L971513MO","Morphy Richards","42L","Cream",NA,NA,NA,NA,NA,NA,NA,NA,"971513MO",0.9
"KIT","ELE","444763","Morphy Richards Chroma Square Sensor Bin Black50L 971517MO","Morphy Richards","50L","Black",NA,NA,NA,NA,NA,NA,NA,NA,"971517MO",0.9
"KIT","ELE","444765","Morphy Richards Chroma Square Sensor BinStainless Steel 50L 971519MO","Morphy Richards","50L","Silver",NA,NA,NA,NA,NA,NA,NA,NA,"971519MO",0.9
"KIT","ELE","444766","Morphy Richards Chroma Round Sensor Bin Red 50L","Morphy Richards","50L","Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85
"KIT","ELE","444767","Morphy Richards Chroma Round Sensor Bin Black 50L","Morphy Richards","50L","Black",NA,NA,NA,NA,NA,NA,NA,NA,"971522/MO",0.9
"KIT","ELE","444768","Morphy Richards Chroma Round Sensor Bin Cream 50L","Morphy Richards","50L","Cream",NA,NA,NA,NA,NA,NA,NA,NA,"971523/MO",0.9
"KIT","ELE","444769","Morphy Richards Chroma Round Sensor Bin StainlessSteel 50L","Morphy Richards","50L","Silver","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"KIT","ELE","444781","Morphy Richards Equip Jug Scale Black 46610","Morphy Richards","5Kg","Black",NA,NA,NA,NA,NA,NA,NA,NA,"46610",0.9
"KIT","ELE","444782","Morphy Richards Equip Jug Scale Red 46611","Morphy Richards","5Kg","Red","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","ELE","444784","Morphy Richards Equip Jug Scale Graphite 970523","Morphy Richards","5Kg","Multi",NA,NA,NA,NA,NA,NA,NA,NA,"970523",0.9
"KIT","ELE","441186","Quest Large Buffet Server and Warming Traywith 3 Compartments","Quest","14.5cm Long, 64cm Wide, 14.5cm High","Silver","1",NA,NA,NA,"300W",NA,NA,NA,"16510",1
"KIT","ELE","441189","Quest Double Insulated Catering Urn 10L","Quest","30cm Long, 30cm Wide, 50cm High","Silver","1",NA,NA,NA,"1500w",NA,NA,NA,"35510",1
"KIT","ELE","443598","Quest Multi Function Electric Cooker With Lid 1500W Non Stick 30cm","Quest","30cm",NA,NA,NA,NA,NA,"1500W",NA,NA,NA,"35411",0.883333333333333
"KIT","ELE","443820","Quest Electric Teppanyaki Grill 2000W","Quest",NA,NA,NA,NA,NA,NA,"2000w",NA,NA,NA,"35491",0.883333333333333
"KIT","ELE","457095","Quest Travel Kettle White 0.5L","Quest","0.5L","White",NA,NA,NA,NA,"600w",NA,NA,NA,"35440",1
"KIT","ELE","457096","Quest Travel Kettle Black 0.5L","Quest","0.5L","Black",NA,NA,NA,NA,"600w",NA,NA,NA,"35690",1
"KIT","ELE","457097","Quest Professional Hand Mixer Black 300w","Quest","300w","Black",NA,NA,NA,NA,"300w","N/A",NA,NA,"35810",1
"KIT","ELE","457098","Quest Professional Hand Mixer Red 300w","Quest","300w","Red",NA,NA,NA,NA,"300w","N/A",NA,NA,"35820",1
"KIT","ELE","457099","Quest LED Illuminated Kettle White","Quest",NA,"White",NA,NA,NA,NA,"2200w",NA,NA,NA,"35930",0.941666666666667
"KIT","ELE","457102","Quest Deep Fill Sandwich Maker","Quest",NA,NA,NA,NA,NA,NA,"900w",NA,NA,NA,"35630",0.883333333333333
"KIT","ELE","457103","Quest Digital Inducion Hob Single","Quest",NA,NA,NA,NA,NA,NA,"2000w",NA,NA,NA,"35830",0.883333333333333
"KIT","ELE","457104","Quest Digital Induction Hob Double","Quest",NA,NA,"1","Metal","No",NA,"2800w","N/A","N/A",NA,"35840",0.65
"KIT","ELE","457105","Quest Multifunction Cooker 40cm","Quest","40cm",NA,NA,NA,NA,NA,"1500w",NA,NA,NA,"35500",0.941666666666667
"KIT","ELE","457175","Quest 2-in-1 Steam Brush 650w","Quest",NA,NA,NA,NA,NA,NA,"650-750w",NA,NA,NA,"42180",0.883333333333333
"KIT","ELE","457176","Quest Portable Garment Steamer 800w","Quest",NA,NA,NA,NA,NA,NA,"800w",NA,NA,NA,"42140",0.883333333333333
"KIT","ELE","457177","Quest Upright Garment Steamer 1800w","Quest",NA,NA,NA,NA,NA,NA,"1800w",NA,NA,NA,"42320",0.883333333333333
"KIT","ELE","457178","Quest Clothes Airer Electric Heated 6 Bars","Quest",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","ELE","457179","Quest Clothes Airer Electric Heated 18 Bars","Quest",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","ELE","457180","Quest Steam Cleaner Hand Held 250ml","Quest",NA,NA,"1","Plastic","No",NA,"1000w","250ml","N/A",NA,"41980",0.65
"KIT","ELE","457181","Quest Steam Cleaner Hand Held 250ml","Quest",NA,NA,"1","Plastic",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"KIT","ELE","457182","Quest 12 in 1 Steam Cleaner Mop 1300w","Quest",NA,NA,"1","Plastic",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"KIT","ELE","292725","Russell Hobbs Sandwich Toaster","Russell Hobbs",NA,"Black",NA,NA,NA,NA,"Mains",NA,NA,NA,"17936",0.941666666666667
"KIT","ELE","292727","Russell Hobbs Cooker Slow 3.5L","Russell Hobbs","3.5L","Black",NA,NA,NA,NA,"Mains",NA,NA,NA,"19790",1
"KIT","ELE","414587","Russell Hobbs Toaster Cream","Russell Hobbs",NA,NA,NA,NA,NA,NA,"850W",NA,NA,NA,"22392",0.883333333333333
"KIT","ELE","gs00001","Russell Hobbs Digital Microwave Black RHM1714B","Russell Hobbs","17L","Black",NA,NA,NA,NA,"700W",NA,NA,NA,"RHM1714B",0.95
"KIT","ELE","gs00002","Russell Hobbs Digital Microwave Grill StainlessSteel RHM2031","Russell Hobbs","20L","Metal",NA,NA,NA,NA,"Mains",NA,NA,NA,"RHM2031",0.95
"KIT","ELE","gs00007","Russell Hobbs Heritage Digital Microwave RHM2064C","Russell Hobbs","20L","Cream",NA,NA,NA,NA,"Mains",NA,NA,NA,"RHM2064C",0.95
"KIT","ELE","gs00009","Russell Hobbs Digital Microwave Red RHM2064R","Russell Hobbs","20L","Red",NA,NA,NA,NA,"Mains",NA,NA,NA,"RHM2064R",0.95
"KIT","ELE","gs00011","Russell Hobbs Digital Microwave Silver RHM2362S","Russell Hobbs","23L","Silver",NA,NA,NA,NA,"Mains",NA,NA,NA,"RHM2362S",0.95
"KIT","ELE","406244","1.5 Litre S/S Slow Cooker SF17010N","Swan",NA,"Metal",NA,NA,NA,NA,NA,NA,NA,NA,"SF17010N",0.833333333333333
"KIT","ELE","444789","Swan Retro Mini Fridge Cream SRE10010CN","Swan","17L","Cream","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","ELE","444790","Swan Retro Mini Fridge Green SRE10010GN","Swan","17L","Green","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","ELE","448363","Swan Jug Kettle 1.7 L Copper SK23030COPN","Swan",NA,"Metal","1","Steel","No","Wipe Clean Only","3000W","1.7L",NA,NA,"SK23030COPN",0.6
"KIT","ELE","448365","Swan Jug Kettle 1.7 L Black SK261050BN","Swan","1.7L","Black",NA,NA,NA,NA,"3000W",NA,NA,NA,"SK261050BN",0.95
"KIT","ELE","448366","Swan Jug Kettle 1.7 L Cream SK261050CN","Swan","1.7L","Cream",NA,NA,NA,NA,"3000W",NA,NA,NA,"SK261050CN",0.95
"KIT","ELE","448368","Swan Jug Kettle 1.7 L Red SK261050RN","Swan","1.7L","Red",NA,NA,NA,NA,"3000W",NA,NA,NA,"SK261050RN",0.95
"KIT","ELE","448371","Swan Microwave 20L Cream SM22030CN","Swan",NA,"Cream",NA,NA,NA,NA,"800W",NA,NA,NA,"SM22030CN",0.941666666666667
"KIT","ELE","448372","Swan Microwave 20L Green SM22030GN","Swan","20L","Green",NA,NA,NA,NA,"800W",NA,NA,NA,"SM22030GN",1
"KIT","ELE","448373","Swan Microwave 20L Red SM22030RN","Swan",NA,"Red",NA,NA,NA,NA,"800W",NA,NA,NA,"SM22030RN",0.941666666666667
"KIT","ELE","448377","Swan Vintage Stand Mixer Cream SP21010CN","Swan",NA,"Cream","1","Steel","No","Wipe Clean Only","1000W","4.5L",NA,NA,"SP21010CN",0.6
"KIT","ELE","448378","Swan Vintage Stand Mixer Green","Swan",NA,"Green",NA,NA,NA,NA,"1000W","4.5L",NA,NA,"SP21010GN",0.9
"KIT","ELE","448380","Swan Vintage Stand Mixer Red SP21010RN","Swan","4.5L","Blue",NA,NA,NA,NA,"600W","4.5L",NA,NA,"SP21010RN",0.95
"KIT","ELE","448381","Swan Retro Stand Mixer Black SP25010BN","Swan","4.5L","Black",NA,NA,NA,NA,"600W","4.5L",NA,NA,"SP25010BN",0.95
"KIT","ELE","448382","Swan Retro Stand Mixer Cream 600W","Swan","4.5L","Cream",NA,NA,NA,NA,"600W","4.5L",NA,NA,"SP25010CN",0.95
"KIT","ELE","448383","Swan Retro Stand Mixer Green SP25010GN","Swan","4.5L","Green",NA,NA,NA,NA,"600W","4.5L",NA,NA,"SP25010GN",0.95
"KIT","ELE","448385","Swan Copper Effect Toaster 2 SliceST14040COPN","Swan","2 Slice","Metal",NA,NA,NA,NA,"800W",NA,NA,NA,"ST14040COPN",0.95
"KIT","ELE","448387","Swan Retro 4-Slice Toaster Black 800W","Swan","4 Slice","Black",NA,NA,NA,NA,"800W",NA,NA,NA,"ST17010BN",0.95
"KIT","ELE","448390","Swan Retro 4 Slice Toaster Red ST17010RN","Swan",NA,"Red",NA,NA,NA,NA,"800W",NA,NA,NA,"ST17010RN",0.891666666666667
"KIT","ELE","448392","Swan  Retro 2-Slice Toaster Black ST17020BN","Swan","2 Slice","Black",NA,NA,NA,NA,"800W",NA,NA,NA,"ST17020BN",0.95
"KIT","ELE","448395","Swan Retro 2-Slice Toaster Red ST17020RN","Swan","2 Slice","Red",NA,NA,NA,NA,"800W",NA,NA,NA,"ST17020RN",0.95
"KIT","ELE","rx00007","Swan Fryer 3L Stainless Steel SD6040N","Swan","3L",NA,NA,NA,NA,NA,"3000W",NA,NA,NA,"SD6040N",0.95
"KIT","ELE","rx00021","Swan Compact Food Slicer SP10060N 150W White","Swan",NA,"White",NA,NA,NA,NA,"150W",NA,NA,NA,"SP10060N",0.85
"KIT","ELE","rx00059","Swan 2 Slice Toaster Black ST10020BLKN","Swan","2 Slice","Black",NA,NA,NA,NA,"1800W",NA,NA,NA,"ST10020BLKN",0.95
"KIT","ELE","439555","Tower Kettle Polished Stainless Steel 1.7L T10002P","Tower","1.7l","Metal",NA,NA,NA,NA,"2200w",NA,NA,NA,"T10002P",1
"KIT","ELE","439556","Kettle 1.5L T10003","Tower","1.5l","Black",NA,NA,NA,NA,"2200w",NA,NA,NA,"T10003",0.95
"KIT","ELE","439558","Tower Gluten Free Digital Bread Maker T11002","Tower",NA,"Black",NA,NA,NA,NA,NA,NA,NA,NA,"T11002",0.883333333333333
"KIT","ELE","439562","Tower Stainless Steel Glass Blender 500W T12008","Tower",NA,"Metal",NA,NA,NA,NA,"500w",NA,NA,NA,"T12008",0.9
