"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Assembly","DQ Score"
"TOI","MAY","296761","Maybelline Color Sensational Lipstick 338Midnight Plum","Maybelline","4.2g","Purple","1",NA,1
"TOI","MAY","296809","Maybelline SuperStay 7 Days Gel Nail PolishCrystal","Maybelline","10ml","Clear","1",NA,1
"TOI","MAY","296813","Maybelline SuperStay 7 Days Nail Polish 78Porcelain","Maybelline","10ml","Cream","1",NA,1
"TOI","MAY","296815","Maybelline SuperStay 7 Days Nail Polish 19 GoldenBrown","Maybelline","10ml","Brown","1",NA,1
"TOI","MAY","296818","Maybelline SuperStay 7 Days Gel Nail Polish 06Deep Red","Maybelline","10ml","Red",NA,NA,0.93
"TOI","MAY","296844","Maybelline Dream Matte Mousse Foundation SPF 1504 Light Porcelain","Maybelline","18g","Cream","1",NA,1
"TOI","MAY","296845","Maybelline Dream Matte Mousse Foundation SPF 1505 Porcelain","Maybelline","18g","Cream",NA,NA,0.93
"TOI","MAY","296846","Maybelline Dream Matte Mousse Foundation SPF 1510 Ivory","Maybelline","18g","Cream","1",NA,1
"TOI","MAY","296850","Maybelline Dream Matte Mousse Foundation SPF 15030 Sand","Maybelline","18g","Brown",NA,NA,0.93
"TOI","MAY","296851","Maybelline Dream Matte Mousse Foundation SPF 1540 Fawn","Maybelline","18g","Brown",NA,NA,0.93
"TOI","MAY","296852","Maybelline Dream Matte Mousse Foundation SPF 15048 Sun Beige","Maybelline","18g","Brown",NA,NA,0.93
"TOI","MAY","296856","Maybelline Dream Satin Liquid Foundation 20 Cameo30ml","Maybelline","30ml","Brown",NA,NA,0.93
"TOI","MAY","296857","Maybelline Dream Satin Liquid Foundation 21 Nude30ml","Maybelline","30ml","Brown",NA,NA,0.93
"TOI","MAY","296858","Maybelline Dream Satin Liquid Foundation 30 Sand30ml","Maybelline","30ml","Brown",NA,NA,0.93
"TOI","MAY","296859","Maybelline Dream Satin Liquid Foundation 40 Fawn30ml","Maybelline","30ml","Brown",NA,NA,0.93
"TOI","MAY","296860","Maybelline Dream Satin Liquid Foundation 48 SunBeige 30ml","Maybelline","30ml","Brown",NA,NA,0.93
"TOI","MAY","297220","Maybelline Master Precise Liquid Eyeliner Black","Maybelline","5g","Black",NA,NA,0.93
"TOI","MAY","297411","Maybelline Master Drama Khol Eyeliner Ultra Black","Maybelline","5g","Black","1",NA,1
"TOI","MAY","302598","Maybelline Lasting Drama Gel Eyeliner 01 Black","Maybelline","50g","Black","1",NA,1
"TOI","MAY","302601","Maybelline Dream Lumi Touch Concealer 01 Ivory","Maybelline","1.8g","Cream","1",NA,0.95
"TOI","MAY","302602","Maybelline Dream Lumi Touch Concealer 02 Nude","Maybelline","1.8g","Brown","1",NA,1
"TOI","MAY","302603","Maybelline Dream Lumi Touch Concealer 03 Sand","Maybelline","1.8g","Brown","1",NA,1
"TOI","MAY","302604","Maybelline SuperStay 24hr Dual Ended LipstickDelicious Pink","Maybelline","5.5ml","Pink","1",NA,1
"TOI","MAY","302605","Maybelline SuperStay 24hr Dual Ended LipstickRose Dust","Maybelline","5.5ml","Red","1",NA,1
"TOI","MAY","302606","Maybelline SuperStay 24hr Dual Ended LipstickRaspberry","Maybelline","5g","Red","1",NA,1
"TOI","MAY","302607","Maybelline SuperStay 24hr Dual Ended LipstickPlum Seduction","Maybelline","5.5ml","Purple","1",NA,1
"TOI","MAY","302610","Maybelline SuperStay 24hr Dual Ended LipstickAbsolute Plum","Maybelline","5.5ml","Purple","1",NA,1
"TOI","MAY","302612","Maybelline SuperStay 24hr Dual Ended Lipstick 510Red Passion","Maybelline","5g","Red","1",NA,1
"TOI","MAY","302616","Maybelline SuperStay 24hr Dual Ended LipstickSoft Taupe","Maybelline","5.5ml","Blue","1",NA,1
"TOI","MAY","302619","Maybelline SuperStay 7 Days Gel Nail Polish RosePoudre","Maybelline",NA,"Red","1",NA,0.93
"TOI","MAY","306946","Maybelline Superstay 7 Gel Nail Bubble Gum","Maybelline","10ml","Pink","1",NA,0.95
"TOI","MAY","306949","Maybelline SuperStay 7 Days Gel Nail Polish 135Nude Rose","Maybelline",NA,"Pink","1",NA,0.88
"TOI","MAY","306954","Maybelline Color Sensational Lipstick 547Pleasure Me Red","Maybelline","6.8ml","Red",NA,NA,0.93
"TOI","MAY","309815","Maybelline Color Sensational Lip Liner 140Intense Pink","Maybelline","5g","Pink",NA,NA,0.93
"TOI","MAY","309816","Maybelline Color Sensational Lip Liner 338Midnight Plum","Maybelline","5g","Purple",NA,NA,0.93
"TOI","MAY","309817","Maybelline Color Sensational Lip Liner 540Hollywood Red","Maybelline","5g","Wood",NA,NA,0.93
"TOI","MAY","309818","Maybelline Color Sensational Lip Liner 547Pleasure Me Red","Maybelline","5g","Red",NA,NA,0.93
"TOI","MAY","311644","Maybelline Liner Express Eyeliner Black","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","321044","Maybelline Color Tattoo 24hr Cream Eyeshadow 05Eternal Gold","Maybelline","50g","Gold","1",NA,1
"TOI","MAY","321045","Maybelline Color Tattoo 24hr Cream Eyeshadow 35On and On Bronze","Maybelline","50g","Metal","1",NA,1
"TOI","MAY","329667","Maybelline Fit Me! Concealer 10 Light","Maybelline","6.8ml","Brown","1",NA,1
"TOI","MAY","329669","Maybelline Fit Me! Concealer 20 Sand","Maybelline","6.8ml","Brown","1",NA,1
"TOI","MAY","329683","Maybelline Master Smoky Eyeliner Pencil SmokyBlack","Maybelline","5g","Black",NA,NA,0.93
"TOI","MAY","329693","Maybelline SuperStay 7 Days Gel Nail PolishDivine Wine","Maybelline","10ml","Purple","1",NA,1
"TOI","MAY","329694","Maybelline Master Shape Eyebrow Pencil Dark Blond","Maybelline","5g","Blonde",NA,NA,0.93
"TOI","MAY","329695","Maybelline Master Shape Eyebrow Pencil Soft Brown","Maybelline","5g","Brown",NA,NA,0.93
"TOI","MAY","329697","Maybelline SuperStay 7 Days Gel Nail Polish 76French Manicure","Maybelline","10ml","Cream",NA,NA,0.93
"TOI","MAY","332684","Maybelline Color Show Nail Polish Ocean Blue","Maybelline",NA,"Blue","1",NA,0.93
"TOI","MAY","332776","Maybelline Color Show Nail Polish 677 Blackout","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","332779","Maybelline Color Show Nail Polish Electric Yellow","Maybelline",NA,"Yellow","1",NA,0.93
"TOI","MAY","332780","Maybelline Color Show Nail Polish 352 DowntownRed","Maybelline",NA,"Red","1",NA,0.93
"TOI","MAY","332794","Maybelline Color Show Nail Polish 130 Winter Baby","Maybelline",NA,"White","1",NA,0.93
"TOI","MAY","332795","Maybelline Color Show Nail Polish 349 Power Red","Maybelline",NA,"Red","1",NA,0.93
"TOI","MAY","332796","Maybelline Color Show Nail Polish 150 Mauve Kiss","Maybelline",NA,"Purple","1",NA,0.93
"TOI","MAY","332799","Maybelline Color Show Nail Polish 342 Coral Craze","Maybelline",NA,"Orange","1",NA,0.93
"TOI","MAY","332800","Maybelline Color Show Nail Polish 46 SugarCrystals","Maybelline",NA,"Wood","1",NA,0.93
"TOI","MAY","332807","Maybelline Color Show Nail Polish 110 Urban Coral","Maybelline",NA,"Green","1",NA,0.93
"TOI","MAY","332811","Maybelline Color Show Nail Polish 77 Nebline","Maybelline",NA,"Red","1",NA,0.93
"TOI","MAY","332817","Maybelline Color Sensational Vivids Lipstick 902Fuchsia Flash","Maybelline",NA,"Pink","1",NA,0.93
"TOI","MAY","332819","Maybelline Color Sensational LipstickNeon Red","Maybelline",NA,"Red","1",NA,0.93
"TOI","MAY","340046","Maybelline SuperStay 24H Face Powder 010 IvoryIvory","Maybelline",NA,"Cream","1",NA,0.93
"TOI","MAY","340078","Maybelline SuperStay 24H Face Powder 021 NudeNude","Maybelline",NA,"Brown","1",NA,0.93
"TOI","MAY","340079","Maybelline Baby Lips Lip Balm Cherry Me","Maybelline",NA,"Red","1",NA,0.93
"TOI","MAY","340080","Maybelline Baby Lips Lip Balm Hydrate","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","340081","Maybelline Baby Lips Lip Balm Pink Punch","Maybelline",NA,"Pink","1",NA,0.93
"TOI","MAY","340082","Maybelline Brow Drama Sculpting Mascara DarkBrown","Maybelline",NA,"Brown","1",NA,0.93
"TOI","MAY","340136","Maybelline Brow Drama Sculpting Mascara MediumBrown","Maybelline",NA,"Brown","1",NA,0.93
"TOI","MAY","347615","Maybelline Volum' Express Rocket WaterproofMascara Very Black 9.6ml","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","347618","Maybelline Volum' Express Colossal Mascara SmokyBlack","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","347620","Maybelline Volum' Express Colossal WaterproofMascara Black","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","347621","Maybelline Volum' Express Colossal Mascara Black","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","347622","Maybelline Volum' Express Colossal Mascara 100Percent Black","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","347626","Maybelline Great Lash Mascara Very Black","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","347627","Maybelline Mascara Great Lash Blackest Black","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","347628","Maybelline Great Lash Waterproof Mascara VeryBlack","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","347630","Maybelline Volum' Express The Falsies WaterproofMascara Black","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","347631","Maybelline Volum' Express The Falsies MascaraBlack Drama Extreme 8.2ml","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","347643","Maybelline Matte Maker Mattifying Face Powder 10Classic Ivory","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","347644","Maybelline Matte Maker Mattifying Face Powder 20Nude Beige","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","350911","Maybelline Colossal Mascara Go Extreme Volum'Black","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","350912","Maybelline Colossal Waterproof Mascara Go ExtremeVolum' Black","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","401017","Maybelline Master Drama Khol Eyeliner CharcoalGrey","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401020","Maybelline Master Smoky Eyeliner Pencil Chocolate","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401047","Maybelline SuperStay 7 Days Gel Nail Polish BerryStain","Maybelline",NA,"Purple","1",NA,0.93
"TOI","MAY","401048","Maybelline SuperStay 7 Days Gel Nail Polish Mintfor Life","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401054","Maybelline SuperStay 7 Days Gel Nail PolishUptown Blue","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401055","Maybelline SuperStay 7 Days Gel Nail Polish Pinkin the Park","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401062","Maybelline Color Show St Artist Nail Polish WhiteSplatter","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401067","Maybelline Color Show Crystal Nail Polish RoseChic","Maybelline",NA,"Brown","1",NA,0.93
"TOI","MAY","401083","Maybelline Color Show Nail Polish Bubblicious","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401101","Maybelline Color Show Nail Polish 293 Glitter It","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401102","Maybelline Color Show Nail Polish Love ThisSweater","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401138","Maybelline Color Sensational Lipstick 725Tantalizing Taupe","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401140","Maybelline Baby Skin Pore Eraser Primer 22ml","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401142","Maybelline Big Eyes Eyeliner White Black","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","401152","Maybelline Matte Maker Mattifying Face Powder 50Sun Beige","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401153","Maybelline Matte Maker Mattifying Face Powder 30Natural Beige","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401156","Maybelline Master Precise Liquid Eyeliner Brown","Maybelline",NA,"Brown","1",NA,0.93
"TOI","MAY","401161","Maybelline Master Kajal Kohl Eyeliner Pitch Black","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401171","Maybelline Color Tattoo 24hr Leather Effect CreamEyeshadow 98 Creamy Beige","Maybelline",NA,"Brown","1",NA,0.93
"TOI","MAY","401175","Maybelline Color Tattoo 24hr Cream Eyeshadow 40Permanent Taupe","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","401178","Maybelline Color Tattoo 24hr Cream Eyeshadow 65Pink Gold","Maybelline",NA,"Pink","1",NA,0.93
"TOI","MAY","403198","Maybelline Color Show Nail Polish Latte","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","403199","Maybelline SuperStay 24H Face Powder 030 Sand","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","403200","Maybelline SuperStay 24H Face Powder 040 Fawn","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","409124","Maybelline Color Drama Intense Velvet Lip Pencil140 Minimalist","Maybelline",NA,"Brown","1",NA,0.93
"TOI","MAY","409126","Maybelline Color Drama Intense Velvet Lip Pencil210 Keep it Classy","Maybelline",NA,"Red","1",NA,0.93
"TOI","MAY","409131","Maybelline Color Drama Intense Velvet Lip Pencil520 Light It Up","Maybelline",NA,"Red","1",NA,0.93
"TOI","MAY","409132","Maybelline Color Drama Intense Velvet Lip Pencil630 Nude Perfection","Maybelline",NA,"Brown","1",NA,0.93
"TOI","MAY","409144","Maybelline Brow Satin Duo Eyebrow Pencil MediumBrown","Maybelline",NA,"Brown","1",NA,0.93
"TOI","MAY","409145","Maybelline Brow Satin Duo Eyebrow Pencil DarkBrown","Maybelline",NA,"Brown","1",NA,0.93
"TOI","MAY","409146","Maybelline Brow Satin Duo Eyebrow Pencil DarkBlond","Maybelline",NA,"Yellow","1",NA,0.93
"TOI","MAY","409150","Maybelline Great Lash Big Mascara Blackest Black","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","409151","Maybelline Dream Satin Liquid Foundation 45 LightHoney 30ml","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","409152","Maybelline Colossal Go Extreme Volum' MascaraLeather Black","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","409153","Maybelline Dream Matte Mousse Foundation SPF 15Vanilla","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","415903","Maybelline SuperStay 24hr Lipstick Ultimate Red560 Red Alert","Maybelline",NA,"Red","1",NA,0.93
"TOI","MAY","415907","Maybelline Color Sensational Lipstick 418 PeachPoppy","Maybelline",NA,"Orange","1",NA,0.93
"TOI","MAY","415919","Maybelline Color Sensational Lipstick 220 SugarPlum","Maybelline",NA,"Blue","1",NA,0.93
"TOI","MAY","415929","Maybelline Lasting Drama Gel Eyeliner Pen BlackExcess","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","415933","Maybelline Volum' Express Mascara Turbo Black","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","415934","Maybelline Volum' Express Mascara Lift Black","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","415937","Maybelline Dream Matte Mousse Foundation SPF 1570 Cocoa","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","415941","Maybelline Dream Matte Mousse Foundation 08 LightBeige","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","421054","Maybelline Volum' Express Lash SensationalWaterproof Mascara Black","Maybelline",NA,"Black",NA,NA,0.86
"TOI","MAY","421055","Maybelline Volum' Express Mascara Black","Maybelline",NA,"Black",NA,NA,0.86
"TOI","MAY","421056","Maybelline Mascara Volum' Express Dark Brown","Maybelline",NA,"Brown",NA,NA,0.86
"TOI","MAY","421057","Maybelline Volum' Express Waterproof MascaraBlack","Maybelline",NA,"Black",NA,NA,0.86
"TOI","MAY","421076","Maybelline Gel Mechanical Eyeliner 3 Beyond Black","Maybelline",NA,"Black",NA,NA,0.86
"TOI","MAY","421077","Maybelline Gel Mechanical Eyeliner 1 VolcanicBrown","Maybelline",NA,"Brown",NA,NA,0.86
"TOI","MAY","421080","Maybelline Master Sculpt Contouring Palette 01L/Med","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","421081","Maybelline Master Sculpt Contouring Palette 02Med/Dark","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","421082","Maybelline Dr Rescue Nail Care All in One NailPolish","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","421083","Maybelline Dr Rescue Nail Care Gel Top Coat","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","421084","Maybelline Color Show All Access Nail Polish 422Pave The Way","Maybelline",NA,"Grey",NA,NA,0.86
"TOI","MAY","421085","Maybelline Color Show All Access Nail Polish 424NY Lover","Maybelline",NA,"Red",NA,NA,0.86
"TOI","MAY","425962","Maybelline Volum' Express Lash SensationalMascara Intense Black","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","425963","Maybelline Master Ink Matte Liquid Eyeliner","Maybelline",NA,"Black","1",NA,0.93
"TOI","MAY","425964","Maybelline Master Ink Satin Liquid Eyeliner","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","425966","Maybelline Baby Lips Lip Balm Melon Mania","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","425969","Maybelline Color Sensational Matte Lipstick 965Siren In Scarlet","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","425970","Maybelline Color Sensational Matte Lipstick 975Divine Wine","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","425973","Maybelline Dr Rescue SOS Nail Balm","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","425975","Maybelline Color Show 60 Seconds Nail Polish 335Broadway Blues","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","425978","Maybelline Dream Satin Liquid Foundation 01Natural Ivory 30ml","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","425979","Maybelline Dream Satin Liquid Foundation GoldenCaramel","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","432112","Maybelline The Falsies Push Up Drama Mascara VeryBlack","Maybelline","12ml","Black","1",NA,1
"TOI","MAY","432113","Maybelline The Blushed Nudes Eyeshadow Palette","Maybelline","50g","Multi","1",NA,1
"TOI","MAY","432120","Maybelline Color Sensational Blushed NudesLipstick 107 Fairly Bare","Maybelline","12g","Cream","1",NA,1
"TOI","MAY","432121","Maybelline Color Sensational Blushed Nudes Lipstic117 Tip Top Tulle","Maybelline","12g","Purple","1",NA,1
"TOI","MAY","432122","Maybelline Color Sensational Blushed NudesLipstick 157 More to Adore","Maybelline","12g","Pink","1",NA,1
"TOI","MAY","432123","Maybelline Color Sensational Blushed NudesLipstick 207 Pink Fling","Maybelline","12g","Pink","1",NA,1
"TOI","MAY","432124","Maybelline Volum' Express Lash SensationalMascara 02 Brown","Maybelline","12ml","Brown","1",NA,1
"TOI","MAY","432127","Maybelline SuperStay 24hr Dual Ended Lipstick 620In The Nude","Maybelline","12g","Orange","1",NA,1
"TOI","MAY","432130","Maybelline SuperStay 24hr Dual Ended Lipstick 130Pinking Of You","Maybelline","12g","Pink","1",NA,1
"TOI","MAY","432134","Maybelline SuperStay 7 Days Gel Nail Polish 140Rose Rapture","Maybelline","15ml","Pink","1",NA,1
"TOI","MAY","432135","Maybelline SuperStay 7 Days Gel Nail Polish 160Magenta Surge","Maybelline","15ml","Pink","1",NA,1
"TOI","MAY","432137","Maybelline SuperStay 7 Days Gel Nail Polish 493Blood Orange","Maybelline","15ml","Orange","1",NA,1
"TOI","MAY","432138","Maybelline SuperStay 7 Days Gel Nail Polish 73Snowed In","Maybelline","15ml","White","1",NA,1
"TOI","MAY","432141","Maybelline Brow Drama Eyebrow Crayon 2 MediumBrown","Maybelline","10g","Brown","1",NA,1
"TOI","MAY","432142","Maybelline Brow Drama Eyebrow Crayon 4 Dark Brown","Maybelline","10g","Brown","1",NA,1
"TOI","MAY","432143","Maybelline Color Show 5th Ave Matte Nail Polish453 High Heel","Maybelline","15ml","Red","1",NA,1
"TOI","MAY","432144","Maybelline Color Show 5th Ave Matte Nail Polish455 Traffic Stop","Maybelline","15ml","Red","1",NA,1
"TOI","MAY","432145","Maybelline Color Show 5th Ave Matte Nail Polish456 Wine At 5","Maybelline","15ml","Purple","1",NA,1
"TOI","MAY","432146","Maybelline SuperStay 3D Gel Effect Plumping TopCoat","Maybelline","15ml","Clear","1",NA,1
"TOI","MAY","432147","Maybelline Baby Lips Lip Balm and Blush InnocentPeach","Maybelline","12ml","Orange","1",NA,1
"TOI","MAY","432148","Maybelline Baby Lips Lip Balm and Blush FlirtyPink","Maybelline","12ml","Pink","1",NA,1
"TOI","MAY","432149","Maybelline Baby Lips Lip Balm and Blush BoomingRuby","Maybelline","12ml","Red","1",NA,1
"TOI","MAY","432151","Maybelline SuperStay 24h Makeup Setting Spray","Maybelline","30ml",NA,"1",NA,0.93
"TOI","MAY","432152","Maybelline The Nudes Eyeshadow Palette","Maybelline","50g","Multi","1",NA,1
"TOI","MAY","432154","Maybelline Color Sensational Matte Lipstick 930Nude Embrace","Maybelline","15ml","Orange","1",NA,1
"TOI","MAY","437833","Maybelline Lash Sensational Volum' LusciousMascara Very Black","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","437834","Maybelline The Falsies Push Up Drama WaterproofMascara Very Black","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437837","Maybelline Color Show Khol Eyeliner 410 ChocolateChip","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437838","Maybelline Color Show Khol Eyeliner 120 SparkleGrey","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437839","Maybelline Master Precise Curvy Liquid EyelinerIntense Black","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437841","Maybelline Fit Me Matte  Poreless Foundation 220Natural Beige","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","437842","Maybelline Fit Me Matte  Poreless Foundation 230Natural Buff","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","437843","Maybelline Fit Me Matte  Poreless Foundation 120Classic Ivory","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","437844","Maybelline Fit Me Matte  Poreless Foundation 105Natural Ivory","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","437845","Maybelline Fit Me Matte  Poreless Foundation 130Buff Beige","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","437846","Maybelline Master Contour V-Shape Duo Stick Light","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437847","Maybelline Master Contour V-Shape Duo StickMedium","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437848","Maybelline Color Sensational Vivid Matte LiquidLipstick 05 Nude Flush","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437849","Maybelline Color Sensational Vivid Matte LiquidLipstick 25 Orange Shot","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437850","Maybelline Color Sensational Vivid Matte LiquidLipstick 45 Posessed Plum","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437853","Maybelline Color Sensational Vivid Matte LiquidLipstick 35 Rebel Red","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437854","Maybelline Color Sensational Vivid Matte LiquidLipstick 20 Coral Courage","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437856","Maybelline Baby Lips Moisturising Lip Gloss 05 AWink of Pink","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437857","Maybelline Baby Lips Moisturising Lip Gloss 15Pink-a-Boo","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437858","Maybelline Baby Lips Moisturising Lip Gloss 35Fab and Fuchsia","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437859","Maybelline Baby Lips Lip Gloss Taupe With Me 20","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437861","Maybelline Baby Lips Moisturising Lip Gloss 10Fuchsia Flicker","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437862","Maybelline Baby Lips Moisturising Lip Gloss 30Pink Pizzaz","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437863","Maybelline Color Show Nail Polish 13 NY Princess","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437864","Maybelline Color Show Nail Polish 81 Matte AboutIt","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437865","Maybelline Color Show Nail Polish 30 Fire Island","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437866","Maybelline Color Show Nail Polish 21 Lilac Wine","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437867","Maybelline Color Show Nail Polish 353 Red","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437870","Maybelline Color Show Nail Polish 52 It's A Boy","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437871","Maybelline Color Show Nail Polish 10 Spotlight","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437872","Maybelline Color Show Nail Polish 33 Lux Lobster","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437873","Maybelline Color Show Nail Polish 28 Mad inMadison","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","437874","Maybelline Color Show Nail Polish 11 From NY withLove","Maybelline",NA,NA,NA,NA,0.79
"TOI","MAY","443514","Maybelline Color Sensational Creamy MatteLipstick 968 Rich Ruby","Maybelline","25g",NA,"1",NA,0.93
"TOI","MAY","443516","Maybelline Color Sensational Creamy MatteLipstick 932 Clay Crush","Maybelline","25g",NA,"1",NA,0.93
"TOI","MAY","443517","Maybelline Color Sensational Loaded Bold Lipstick882 Fiery Fuchsia","Maybelline","25g",NA,"1",NA,0.93
"TOI","MAY","443518","Maybelline Color Sensational Loaded Bold Lipstick883 Orange Danger","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","443519","Maybelline Color Sensational Loaded Bold Lipstickv","Maybelline","25g",NA,"1",NA,0.93
"TOI","MAY","443520","Maybelline Color Sensational Loaded Bold Lipstick886 Berry Bossy","Maybelline","25g",NA,"1",NA,0.93
"TOI","MAY","443521","Maybelline The Falsies Push Up Drama MascaraIndecent Black","Maybelline","9.5ml",NA,"1",NA,0.93
"TOI","MAY","443523","Maybelline SuperStay 7 Days Metallic Silks GelNail Polish 880 Golden Thread","Maybelline","10ml",NA,"1",NA,0.93
"TOI","MAY","443524","Maybelline SuperStay 7 Days Metallic Silks GelNail Polish 881 Silver Satin","Maybelline","10ml",NA,"1",NA,0.93
"TOI","MAY","443525","Maybelline SuperStay 7 Days Metallic Silks GelNail Polish 881 Rose Veil","Maybelline","10ml",NA,"1",NA,0.93
"TOI","MAY","443526","Maybelline Volum' Express Lash SensationalLuscious Waterproof Mascara","Maybelline","9.5ml",NA,"1",NA,0.93
"TOI","MAY","443527","Maybelline Eraser Eye Concealer Light","Maybelline","9.5ml",NA,"1",NA,0.93
"TOI","MAY","443528","Maybelline Eraser Eye Concealer Nude","Maybelline","9.5ml",NA,"1",NA,0.93
"TOI","MAY","450684","Maybelline The Falsies Push Up Angel MascaraBlack","Maybelline","56ml",NA,"1",NA,0.93
"TOI","MAY","450685","Maybelline Brow Precise Micro Eyebrow PencilBlonde","Maybelline","7ml",NA,"1",NA,0.93
"TOI","MAY","450686","Maybelline Brow Precise Micro Eyebrow PencilBrown Soft Brown","Maybelline","7ml",NA,"1",NA,0.93
"TOI","MAY","450687","Maybelline Brow Precise Micro Eyebrow Pencil DeepBrown","Maybelline","7ml",NA,"1",NA,0.93
"TOI","MAY","450688","Maybelline The 24 Karat Nudes Eyeshadow Palette","Maybelline","114g",NA,"1",NA,0.93
